PID	Coverage
ko00564	0.432099
ko00680	0.306452
ko00562	0.288889
ko00563	0.0769231
ko00561	0.460317
ko00440	0.148148
ko00250	0.777778
ko04650	0.025641
ko00760	0.685714
ko00920	0.53125
ko04144	0.0507246
ko00310	0.333333
ko04146	0.0714286
ko00600	0.25
ko04140	0.047619
ko04141	0.0510949
ko04142	0.0707071
ko03040	0.183333
ko02060	0.826667
ko04712	0.125
ko00511	0.6875
ko00510	0.113636
ko05110	0.148936
ko04974	0.0816327
ko00450	0.678571
ko00565	0.0625
ko00300	0.625
ko00195	0.031746
ko00260	0.597015
ko00190	0.456311
ko03440	0.525424
ko00750	0.733333
ko04626	0.0142857
ko00061	0.653846
ko03070	0.648649
ko02040	0.585366
ko00380	0.225806
ko00500	0.683544
ko05120	0.0909091
ko00590	0.0714286
ko05323	0.0461538
ko05322	0.0217391
ko04962	0.030303
ko00625	0.461538
ko00624	0.205882
ko00627	0.305085
ko00626	0.5
ko00621	0.384615
ko00620	0.780822
ko00623	0.0714286
ko00270	0.666667
ko00010	0.6375
ko05111	0.142857
ko00941	0.05
ko01053	0.25
ko00100	0.0322581
ko04670	0.0140845
ko00071	0.361702
ko00740	0.419355
ko03060	0.641026
ko00534	0.0416667
ko04910	0.012987
ko00531	0.285714
ko05130	0.0263158
ko00360	0.352941
ko00633	0.227273
ko04111	0.00847458
ko04115	0.0172414
ko00121	1
ko00430	0.5
ko02010	0.673846
ko00130	0.564103
ko04622	0.0188679
ko00040	0.588235
ko00730	0.818182
ko00362	0.253333
ko01040	0.241379
ko00311	0.285714
ko03018	0.44
ko04270	0.0121951
ko04145	0.0752688
ko03013	0.106061
ko03010	0.451389
ko05200	0.0083682
ko00601	0.04
ko03015	0.0754717
ko05020	0.0344828
ko05143	0.0285714
ko00520	0.672897
ko00521	0.529412
ko00052	0.614035
ko00053	0.314286
ko00051	0.80597
ko00400	0.629032
ko00350	0.409836
ko00480	0.526316
ko00640	0.606061
ko00720	0.671642
ko00960	0.0434783
ko02020	0.63354
ko04020	0.0225564
ko03008	0.121951
ko04966	0.1875
ko00290	1
ko04614	0.117647
ko04610	0.0144928
ko03410	0.439024
ko05010	0.0142857
ko00603	0.0714286
ko05012	0.00884956
ko00980	0.0454545
ko00410	0.483871
ko00983	0.0454545
ko05150	0.0923077
ko00791	0.214286
ko00790	0.875
ko00020	0.849057
ko00710	0.0277778
ko04710	0.0555556
ko00340	0.657895
ko00785	1
ko04130	0.0294118
ko00550	0.864865
ko04520	0.0338983
ko00650	0.724638
ko03030	0.411765
ko02030	0.692308
ko04745	0.0555556
ko04530	0.0434783
ko04621	0.0196078
ko04330	0.107143
ko00910	0.646465
ko00460	0.357143
ko00830	0.0285714
ko00780	0.9
ko00630	0.590909
ko00970	0.46875
ko00030	0.681818
ko00670	0.814815
ko00230	0.470833
ko04122	0.809524
ko04120	0.0504202
ko00540	0.833333
ko05014	0.0465116
ko03022	0.0857143
ko00660	0.916667
ko03020	0.338983
ko04512	0.0714286
ko04630	0.0169492
ko05100	0.0307692
ko00330	0.616
ko04080	0.0100334
ko04514	0.011236
ko00908	0.125
ko04320	0.125
ko03430	0.622222
ko00906	0.0285714
ko00900	0.742857
ko00903	0.47619
ko00860	0.553398
ko00471	1
ko00473	1
ko04510	0.0075188
ko04810	0.00694444
ko04210	0.016129
ko00240	0.513158
ko04010	0.00543478
ko04011	0.128205
ko01055	1
ko04113	0.0707071
ko04310	0.0309278
ko03420	0.3125
ko00770	0.793103
ko00280	0.561404
ko04150	0.0333333
ko00140	0.0285714
ko04920	0.0222222
ko03050	0.145833
ko00930	0.0714286
ko04112	0.387097
