PID	Coverage
ko05340	0.0588235
ko00564	0.530864
ko00680	0.306452
ko00562	0.488889
ko00563	0.192308
ko05100	0.107692
ko00440	0.222222
ko00592	0.266667
ko00250	0.740741
ko04060	0.0366972
ko00072	0.875
ko04380	0.0319149
ko04650	0.115385
ko03450	0.0526316
ko00760	0.685714
ko00920	0.59375
ko04144	0.188406
ko00310	0.5
ko04146	0.214286
ko00600	0.25
ko04140	0.190476
ko04141	0.145985
ko04142	0.111111
ko00604	0.0714286
ko04260	0.0338983
ko03040	0.433333
ko00523	0.15625
ko04711	0.125
ko02060	0.84
ko04712	0.166667
ko00513	0.0204082
ko00511	0.625
ko00510	0.159091
ko05110	0.0425532
ko04974	0.142857
ko00450	0.678571
ko00565	0.125
ko00300	0.6
ko00195	0.031746
ko00260	0.626866
ko00190	0.509709
ko03440	0.610169
ko00750	0.733333
ko04626	0.0428571
ko04664	0.0232558
ko04666	0.0377358
ko00061	0.730769
ko04662	0.04
ko03070	0.648649
ko05211	0.02
ko00903	0.47619
ko00380	0.306452
ko00500	0.746835
ko05120	0.0727273
ko00590	0.178571
ko05323	0.0615385
ko05322	0.108696
ko05320	0.04
ko04962	0.0606061
ko04960	0.0416667
ko04660	0.025
ko00625	0.5
ko00624	0.205882
ko00627	0.40678
ko00626	0.535714
ko00621	0.461538
ko00620	0.808219
ko00623	0.5
ko00270	0.621212
ko00010	0.7125
ko00941	0.05
ko01053	0.65625
ko00363	0.583333
ko01056	0.1
ko04672	0.0540541
ko04670	0.028169
ko00071	0.489362
ko00740	0.419355
ko04360	0.0375
ko04912	0.0333333
ko05216	0.0357143
ko05215	0.0147059
ko03060	0.641026
ko05210	0.0204082
ko00561	0.492063
ko00534	0.208333
ko04910	0.0519481
ko00531	0.214286
ko04916	0.046875
ko05130	0.0263158
ko00360	0.45098
ko00361	0.526316
ko04111	0.0423729
ko04110	0.106796
ko00364	0.333333
ko00533	0.0714286
ko04115	0.0689655
ko04114	0.027027
ko00430	0.4375
ko02010	0.729231
ko00130	0.589744
ko04330	0.321429
ko00633	0.363636
ko00040	0.627451
ko00730	0.772727
ko00362	0.32
ko01040	0.37931
ko00311	0.214286
ko03018	0.573333
ko04512	0.107143
ko00281	0.4375
ko04145	0.107527
ko03013	0.189394
ko03010	0.493056
ko05200	0.0209205
ko03015	0.264151
ko04113	0.040404
ko05020	0.137931
ko05143	0.0285714
ko05142	0.0243902
ko00520	0.663551
ko05140	0.0363636
ko00521	0.647059
ko05146	0.025641
ko05145	0.0107527
ko00052	0.561404
ko00053	0.4
ko00051	0.835821
ko00400	0.677419
ko00350	0.42623
ko00480	0.605263
ko00643	0.333333
ko00640	0.621212
ko00720	0.626866
ko02020	0.658385
ko00522	0.0909091
ko04020	0.037594
ko03008	0.121951
ko04966	0.0625
ko00290	0.909091
ko04614	0.117647
ko04610	0.0144928
ko03410	0.658537
ko05010	0.0142857
ko05012	0.00884956
ko00980	0.0454545
ko00410	0.548387
ko00983	0.0909091
ko05150	0.153846
ko00791	0.285714
ko00790	0.75
ko04540	0.0185185
ko00020	0.849057
ko00710	0.0555556
ko04710	0.166667
ko00340	0.684211
ko00785	1
ko04130	0.117647
ko00550	0.837838
ko00650	0.724638
ko03030	0.627451
ko02030	0.730769
ko03320	0.0363636
ko04744	0.0588235
ko04530	0.0724638
ko00514	0.107143
ko04340	0.153846
ko04621	0.0588235
ko04620	0.027027
ko04623	0.0454545
ko04622	0.0377358
ko04270	0.0121951
ko00910	0.636364
ko04971	0.0217391
ko00460	0.321429
ko00830	0.0857143
ko00780	0.9
ko00630	0.666667
ko00970	0.484375
ko00030	0.681818
ko04972	0.015625
ko00670	0.851852
ko00230	0.5
ko04122	0.809524
ko04120	0.201681
ko00540	0.7
ko05111	0.119048
ko03022	0.314286
ko00660	0.75
ko03020	0.355932
ko00100	0.0967742
ko04630	0.059322
ko04350	0.1
ko00140	0.114286
ko05414	0.0121951
ko05416	0.0263158
ko00330	0.616
ko04080	0.0702341
ko05310	0.0526316
ko04514	0.0674157
ko00908	0.125
ko04930	0.0645161
ko04320	0.333333
ko03430	0.688889
ko00906	0.142857
ko00900	0.8
ko04520	0.0677966
ko02040	0.609756
ko00471	1
ko00473	1
ko05014	0.0465116
ko04950	0.16
ko04510	0.0300752
ko04810	0.0347222
ko04210	0.0967742
ko00240	0.546053
ko04012	0.1
ko04010	0.108696
ko04011	0.205128
ko01055	1
ko00860	0.621359
ko04640	0.025641
ko05016	0.0204082
ko04310	0.185567
ko03420	0.583333
ko00770	0.793103
ko00280	0.578947
ko04150	0.1
ko04920	0.0666667
ko03050	0.166667
ko00930	0.5
ko04112	0.419355
ko04722	0.0235294
