PID	Coverage
M00171	0.0497815
M00170	1
M00175	1
M00174	0.292488
M00178	1
M00316	0.0449994
M00276	1
M00277	0.978982
M00274	0.727522
M00275	1
M00272	0.239263
M00273	1
M00270	1
M00271	1
M00279	1
M00204	0.100132
M00228	1
M00064	1
M00063	1
M00149	1
M00061	0.39053
M00060	1
M00144	1
M00140	1
M00267	1
M00319	0.999845
M00311	0.999916
M00185	0.999999
M00265	1
M00266	0.999938
M00300	0.999933
M00307	1
M00188	1
M00012	0.893635
M00010	1
M00011	1
M00016	0.999984
M00017	1
M00015	1
M00153	1
M00018	1
M00150	1
M00157	1
M00156	1
M00348	0.151637
M00349	0.99995
M00250	1
M00251	0.0906782
M00098	0.299847
M00254	1
M00255	1
M00256	1
M00258	1
M00259	1
M00096	1
M00317	0.999936
M00095	1
M00093	1
M00028	1
M00168	1
M00001	1
M00003	1
M00002	1
M00005	1
M00004	1
M00007	1
M00006	1
M00009	1
M00008	0.999993
M00324	1
M00325	0.781076
M00326	0.233445
M00320	1
M00126	0.959937
M00127	1
M00124	0.857222
M00125	1
M00123	1
M00120	1
M00121	1
M00249	0.785587
M00248	1
M00247	1
M00083	1
M00244	1
M00242	1
M00087	0.700903
M00240	1
M00318	1
M00207	1
M00298	0.916504
M00183	1
M00128	0.0740067
M00193	0.96112
M00035	1
M00036	0.596737
M00129	0.0854958
M00033	0.212662
M00335	1
M00135	0.48254
M00134	0.999955
M00133	0.991831
M00299	1
M00238	1
M00239	1
M00232	0.616778
M00233	0.997434
M00230	0.382416
M00236	1
M00237	1
M00234	0.947867
M00151	1
M00243	1
M00269	1
M00029	0.999965
M00019	1
M00023	1
M00022	1
M00021	1
M00020	1
M00027	0.902101
M00026	1
M00025	1
M00024	1
M00119	0.999997
M00118	1
M00268	1
M00186	0.798225
M00221	1
M00189	1
M00223	0.999922
M00222	1
M00225	0.0556229
M00224	0.346039
M00227	0.990841
M00226	0.0556229
M00246	1
M00338	0.985641
M00210	1
M00245	1
M00117	0.61438
M00115	1
M00159	0.999397
M00214	1
M00215	0.53023
M00216	0.170805
M00122	0.959657
M00211	0.999822
M00212	1
M00086	1
M00052	1
M00053	1
M00050	1
M00051	1
M00344	1
M00197	1
M00194	1
M00359	1
M00191	1
M00219	0.084319
M00229	1
M00252	0.055959
M00167	0.606287
M00164	1
M00283	1
M00282	0.999401
M00281	1
M00280	0.999822
M00141	0.725595
M00049	1
M00048	1
M00205	0.0191273
M00045	1
M00209	1
M00169	1
M00360	1
M00362	0.0403826
M00364	1
M00365	0.985201
M00091	0.0507827
M00198	0.93382
M00208	0.999995
M00190	1
M00313	0.236801
