PID	Coverage
ko05340	0.0588235
ko00564	0.444444
ko00680	0.295699
ko00562	0.333333
ko00563	0.230769
ko05100	0.123077
ko00440	0.148148
ko00592	0.0666667
ko00250	0.703704
ko04060	0.0321101
ko00072	0.625
ko04380	0.0212766
ko04650	0.115385
ko03450	0.157895
ko00760	0.742857
ko00920	0.53125
ko04144	0.202899
ko00310	0.407407
ko04146	0.2
ko00600	0.225
ko04140	0.190476
ko04141	0.145985
ko04142	0.10101
ko00604	0.0714286
ko04260	0.0338983
ko03040	0.416667
ko04711	0.125
ko02060	0.853333
ko04712	0.0833333
ko00513	0.0204082
ko00511	0.625
ko00510	0.113636
ko05110	0.0425532
ko04974	0.163265
ko00450	0.678571
ko00565	0.125
ko00300	0.575
ko00195	0.047619
ko00260	0.656716
ko00190	0.42233
ko03440	0.576271
ko00750	0.733333
ko04626	0.0285714
ko04664	0.0232558
ko04666	0.0377358
ko00061	0.692308
ko04662	0.04
ko03070	0.675676
ko05211	0.02
ko00903	0.47619
ko04740	0.0625
ko00380	0.306452
ko00500	0.721519
ko05120	0.0545455
ko00590	0.142857
ko05323	0.0769231
ko05322	0.0869565
ko05320	0.04
ko04962	0.030303
ko04960	0.0416667
ko04660	0.0125
ko00625	0.5
ko00624	0.205882
ko00627	0.40678
ko00626	0.535714
ko00621	0.538462
ko00620	0.835616
ko00623	0.5
ko00270	0.621212
ko00010	0.725
ko00941	0.05
ko01053	0.78125
ko00100	0.0967742
ko01056	0.1
ko04672	0.0810811
ko04670	0.028169
ko00071	0.382979
ko00740	0.419355
ko04340	0.128205
ko04360	0.025
ko04912	0.0333333
ko05216	0.0714286
ko05215	0.0147059
ko03060	0.589744
ko05210	0.0204082
ko00561	0.460317
ko00534	0.208333
ko04910	0.038961
ko00531	0.214286
ko04916	0.03125
ko05130	0.0263158
ko04914	0.0338983
ko00360	0.45098
ko00361	0.473684
ko04111	0.0254237
ko04110	0.0582524
ko00364	0.2
ko00533	0.0714286
ko04115	0.0862069
ko04114	0.027027
ko00430	0.5625
ko02010	0.698462
ko00130	0.589744
ko04330	0.25
ko00633	0.409091
ko00040	0.627451
ko00730	0.772727
ko00362	0.28
ko01040	0.241379
ko00311	0.214286
ko03018	0.506667
ko04512	0.107143
ko00281	0.5
ko04145	0.0967742
ko03013	0.121212
ko03010	0.465278
ko05200	0.0167364
ko03015	0.169811
ko04113	0.010101
ko05020	0.0344828
ko05143	0.0285714
ko05142	0.0243902
ko00520	0.672897
ko05140	0.0545455
ko05146	0.0384615
ko05145	0.0107527
ko05144	0.015873
ko00052	0.54386
ko00053	0.342857
ko00051	0.791045
ko00400	0.612903
ko00350	0.42623
ko00480	0.631579
ko00643	0.388889
ko00640	0.651515
ko00720	0.656716
ko02020	0.652174
ko00522	0.0909091
ko04020	0.0300752
ko03008	0.121951
ko04966	0.0625
ko00290	0.909091
ko04614	0.117647
ko04610	0.0289855
ko00363	0.583333
ko03410	0.634146
ko05010	0.0142857
ko05012	0.00884956
ko00980	0.0454545
ko00410	0.516129
ko00983	0.0909091
ko05150	0.123077
ko00791	0.214286
ko00790	0.791667
ko04540	0.0185185
ko00020	0.886792
ko00710	0.0277778
ko04710	0.166667
ko00340	0.657895
ko00785	1
ko04130	0.0882353
ko00550	0.837838
ko00650	0.710145
ko03030	0.509804
ko02030	0.692308
ko03320	0.0363636
ko04744	0.0588235
ko04530	0.0434783
ko00830	0.171429
ko00514	0.107143
ko04621	0.0588235
ko04620	0.027027
ko04623	0.0227273
ko04622	0.0377358
ko04270	0.0243902
ko00910	0.636364
ko04971	0.0217391
ko00460	0.392857
ko00521	0.529412
ko00780	0.9
ko00630	0.621212
ko00970	0.515625
ko00030	0.681818
ko00670	0.814815
ko00230	0.4875
ko04122	0.857143
ko04120	0.159664
ko00540	0.666667
ko05111	0.119048
ko03022	0.285714
ko00660	0.833333
ko03020	0.355932
ko04630	0.0423729
ko04350	0.06
ko00140	0.0857143
ko05414	0.0121951
ko05416	0.0526316
ko00330	0.616
ko04080	0.0668896
ko05310	0.0526316
ko04514	0.0449438
ko00908	0.125
ko04930	0.0645161
ko04320	0.291667
ko03430	0.644444
ko00906	0.142857
ko00900	0.771429
ko04520	0.0508475
ko02040	0.585366
ko00471	1
ko00473	1
ko05014	0.0232558
ko04950	0.16
ko04510	0.0300752
ko04810	0.0347222
ko04210	0.0483871
ko00240	0.526316
ko04012	0.0833333
ko04010	0.0923913
ko04011	0.179487
ko01055	1
ko00860	0.582524
ko04640	0.025641
ko05016	0.0204082
ko04310	0.154639
ko03420	0.416667
ko00770	0.758621
ko00280	0.508772
ko04150	0.1
ko04920	0.0666667
ko03050	0.125
ko00930	0.428571
ko04112	0.419355
ko04722	0.0235294
