PID	Coverage
ko00564	0.45679
ko00680	0.344086
ko00562	0.266667
ko00563	0.0769231
ko05100	0.0769231
ko00440	0.222222
ko00250	0.796296
ko04060	0.0137615
ko04380	0.0212766
ko04650	0.0384615
ko00760	0.714286
ko00920	0.53125
ko04144	0.0797101
ko00310	0.333333
ko04146	0.0857143
ko00600	0.275
ko04140	0.047619
ko04141	0.0656934
ko04142	0.10101
ko04260	0.0169492
ko03040	0.35
ko02060	0.84
ko04712	0.0416667
ko00511	0.75
ko00510	0.0909091
ko05110	0.0851064
ko04974	0.142857
ko00860	0.601942
ko00450	0.714286
ko00565	0.1875
ko00300	0.65
ko00195	0.0634921
ko00260	0.671642
ko00190	0.432039
ko03440	0.542373
ko00750	0.733333
ko04626	0.0142857
ko04660	0.0125
ko00061	0.730769
ko04662	0.02
ko03070	0.621622
ko05211	0.02
ko00903	0.428571
ko00380	0.225806
ko00500	0.670886
ko05120	0.0363636
ko00590	0.0714286
ko05323	0.0461538
ko05322	0.0217391
ko04962	0.030303
ko00625	0.5
ko00624	0.205882
ko00627	0.305085
ko00626	0.464286
ko00621	0.461538
ko00620	0.808219
ko00623	0.0357143
ko00270	0.651515
ko00010	0.6625
ko00941	0.1
ko01053	0.3125
ko00100	0.0322581
ko01056	0.1
ko05016	0.00680272
ko00071	0.382979
ko00740	0.451613
ko04912	0.0166667
ko05216	0.0357143
ko05215	0.0147059
ko03060	0.538462
ko05210	0.0204082
ko00561	0.444444
ko04910	0.012987
ko00531	0.357143
ko04916	0.015625
ko05130	0.0263158
ko00360	0.372549
ko00633	0.272727
ko00362	0.266667
ko04110	0.0679612
ko04115	0.0344828
ko04114	0.0135135
ko00430	0.4375
ko02010	0.713846
ko00130	0.564103
ko04330	0.142857
ko00040	0.588235
ko00730	0.818182
ko04111	0.00847458
ko01040	0.241379
ko00311	0.142857
ko04514	0.0337079
ko04512	0.0892857
ko04145	0.0860215
ko03013	0.121212
ko03010	0.444444
ko05200	0.0083682
ko00601	0.04
ko03015	0.150943
ko05020	0.0344828
ko05142	0.0243902
ko00520	0.663551
ko05140	0.0181818
ko00052	0.684211
ko00053	0.342857
ko00051	0.761194
ko00400	0.677419
ko00350	0.409836
ko00480	0.605263
ko00640	0.606061
ko00720	0.686567
ko00960	0.0434783
ko02020	0.667702
ko04020	0.0150376
ko03008	0.097561
ko00290	0.909091
ko04614	0.117647
ko04612	0.0487805
ko03410	0.463415
ko04976	0.0172414
ko05010	0.00714286
ko00603	0.0714286
ko05012	0.00884956
ko00630	0.606061
ko00410	0.548387
ko00983	0.0454545
ko05150	0.138462
ko00791	0.214286
ko00790	0.875
ko00020	0.867925
ko00710	0.0277778
ko04710	0.111111
ko00340	0.684211
ko00785	1
ko04130	0.0588235
ko00550	1
ko00650	0.710145
ko03030	0.431373
ko04742	0.0434783
ko02030	0.807692
ko04744	0.0588235
ko04745	0.0555556
ko04530	0.0434783
ko00830	0.0285714
ko04340	0.0512821
ko04621	0.0784314
ko04620	0.0405405
ko04623	0.0454545
ko04622	0.0566038
ko04270	0.0121951
ko00910	0.646465
ko00460	0.357143
ko00521	0.529412
ko00780	0.8
ko00970	0.484375
ko00030	0.704545
ko00670	0.814815
ko00230	0.466667
ko04122	0.809524
ko04120	0.0588235
ko00540	0.8
ko05111	0.214286
ko03022	0.0857143
ko00660	0.916667
ko03020	0.271186
ko04630	0.00847458
ko04350	0.02
ko00140	0.0285714
ko00330	0.664
ko04080	0.0301003
ko03018	0.4
ko00908	0.125
ko04930	0.0322581
ko04320	0.208333
ko03430	0.6
ko00906	0.114286
ko00900	0.828571
ko04520	0.0169492
ko02040	0.585366
ko00471	1
ko00473	1
ko05014	0.0697674
ko04950	0.04
ko04510	0.0225564
ko04810	0.0208333
ko04210	0.016129
ko00240	0.506579
ko04012	0.0333333
ko04010	0.0380435
ko04011	0.128205
ko01055	1
ko04113	0.030303
ko04310	0.0927835
ko03420	0.3125
ko00770	0.758621
ko00280	0.526316
ko04920	0.0222222
ko03050	0.125
ko00930	0.0714286
ko04112	0.419355
ko04722	0.0235294
