PID	Coverage
ko05340	0.0294118
ko00564	0.444444
ko00680	0.403226
ko00562	0.355556
ko00563	0.192308
ko05100	0.0769231
ko00440	0.222222
ko00250	0.851852
ko04060	0.00917431
ko00072	0.875
ko04380	0.0212766
ko04650	0.0512821
ko03450	0.0526316
ko00760	0.742857
ko00920	0.59375
ko04144	0.115942
ko00310	0.351852
ko04146	0.214286
ko00600	0.325
ko04140	0.190476
ko04141	0.131387
ko04142	0.0909091
ko04260	0.0338983
ko03040	0.416667
ko04711	0.125
ko02060	0.92
ko04712	0.0833333
ko00511	0.6875
ko00510	0.0909091
ko05110	0.106383
ko04974	0.142857
ko00450	0.714286
ko00565	0.125
ko00300	0.625
ko00195	0.015873
ko00260	0.761194
ko00190	0.485437
ko03440	0.576271
ko00750	0.666667
ko04626	0.0142857
ko00592	0.2
ko04666	0.0188679
ko00061	0.653846
ko04662	0.02
ko03070	0.72973
ko05211	0.02
ko02040	0.878049
ko00380	0.225806
ko00500	0.734177
ko05120	0.109091
ko00590	0.142857
ko05323	0.0769231
ko05322	0.0434783
ko04962	0.030303
ko04660	0.025
ko00625	0.576923
ko00624	0.205882
ko00627	0.338983
ko00626	0.535714
ko00621	0.538462
ko00620	0.876712
ko00623	0.0714286
ko00270	0.651515
ko00010	0.75
ko00941	0.05
ko01053	0.65625
ko01056	0.1
ko04672	0.0540541
ko04670	0.028169
ko00071	0.446809
ko00740	0.419355
ko04360	0.0125
ko04912	0.0166667
ko05216	0.0357143
ko05215	0.0147059
ko03060	0.589744
ko05210	0.0204082
ko01055	1
ko00561	0.507937
ko00534	0.0833333
ko04910	0.038961
ko00531	0.428571
ko04916	0.015625
ko05130	0.0263158
ko04113	0.020202
ko04111	0.0169492
ko04110	0.0679612
ko00533	0.0714286
ko04115	0.0517241
ko04114	0.027027
ko00532	0.047619
ko00430	0.5
ko02010	0.772308
ko00360	0.490196
ko04330	0.214286
ko00633	0.590909
ko00040	0.72549
ko00730	0.772727
ko00362	0.32
ko01040	0.275862
ko00311	0.214286
ko04514	0.0224719
ko04512	0.107143
ko00281	0.5625
ko04145	0.11828
ko03013	0.166667
ko03010	0.472222
ko05200	0.0167364
ko00601	0.08
ko03015	0.188679
ko05020	0.0344828
ko05142	0.0243902
ko00520	0.719626
ko05140	0.0181818
ko00052	0.666667
ko00053	0.457143
ko00051	0.835821
ko00400	0.693548
ko00350	0.442623
ko00480	0.578947
ko00643	0.388889
ko00640	0.712121
ko00720	0.686567
ko00960	0.0434783
ko02020	0.717391
ko00522	0.0909091
ko04020	0.0225564
ko03008	0.109756
ko04966	0.1875
ko00290	1
ko04614	0.117647
ko04610	0.0144928
ko04612	0.0243902
ko03410	0.536585
ko05010	0.00714286
ko00603	0.0714286
ko05012	0.00884956
ko00980	0.0454545
ko00410	0.548387
ko00130	0.615385
ko05150	0.0923077
ko00791	0.214286
ko00790	0.75
ko00020	0.924528
ko00710	0.0555556
ko04710	0.111111
ko00340	0.763158
ko00785	1
ko04130	0.0294118
ko00550	0.891892
ko00650	0.782609
ko03030	0.45098
ko02030	0.807692
ko03320	0.0181818
ko04744	0.0588235
ko04530	0.057971
ko00830	0.0857143
ko00514	0.0714286
ko04340	0.0769231
ko04621	0.0784314
ko04620	0.027027
ko04623	0.0227273
ko04622	0.0566038
ko04270	0.0121951
ko00910	0.707071
ko00460	0.321429
ko00521	0.647059
ko00780	0.9
ko00630	0.712121
ko00970	0.53125
ko00030	0.681818
ko00670	0.851852
ko00230	0.504167
ko04122	0.857143
ko04120	0.159664
ko00540	0.7
ko05111	0.190476
ko03022	0.171429
ko00660	0.833333
ko03020	0.355932
ko04630	0.0423729
ko04350	0.08
ko00140	0.171429
ko00983	0.136364
ko00330	0.688
ko04080	0.0401338
ko03018	0.493333
ko00908	0.125
ko04930	0.0645161
ko04320	0.291667
ko03430	0.688889
ko00906	0.114286
ko00900	0.8
ko04520	0.0508475
ko00903	0.47619
ko00471	1
ko00473	1
ko05014	0.0697674
ko04950	0.12
ko04510	0.037594
ko04810	0.0277778
ko04210	0.016129
ko00240	0.565789
ko04012	0.05
ko04010	0.0543478
ko04011	0.153846
ko00100	0.0967742
ko00860	0.660194
ko04640	0.0128205
ko05016	0.0136054
ko04310	0.123711
ko03420	0.375
ko00770	0.862069
ko00280	0.614035
ko04150	0.0333333
ko04920	0.0444444
ko03050	0.145833
ko00930	0.0714286
ko04112	0.516129
ko04722	0.0235294
