PID	Abundance
ko05340	8.1768925555
ko00564	3824.80791606
ko00680	2643.85740759
ko00562	1966.20186949
ko00563	55.3612381892
ko05100	126.897902567
ko00440	986.243117313
ko05143	4.33806111111
ko00250	9374.7050507
ko04062	0.417454904041
ko04060	6.92443544903
ko00740	3966.33148632
ko04940	2.75759668016
ko04380	5.76141004542
ko00330	3917.99828326
ko04650	42.4565850985
ko03450	17.625561838
ko00760	6026.76063783
ko00920	5441.58863596
ko04144	55.4797269179
ko04145	21.1366775505
ko04146	556.174758262
ko00600	735.594801036
ko04140	46.1102533049
ko04141	88.570442636
ko04142	36.7536065887
ko00604	4.32381142857
ko04260	10.3582311588
ko03040	255.360683399
ko05142	123.945320677
ko04711	15.8700701415
ko02060	5060.84822429
ko04712	13.9512959622
ko04971	3.95667860649
ko00512	7.25545281448
ko00511	2468.75327953
ko00510	368.195155167
ko05110	28.8420943511
ko04974	66.8054499907
ko04976	0.972165215744
ko04020	4.25217824093
ko00450	7225.0679662
ko00565	197.860643931
ko04320	66.8107800359
ko00910	4073.51301239
ko00300	8717.55217093
ko00196	0.509527000626
ko00195	14.4113581586
ko05416	4.50177269414
ko00260	6858.61507108
ko00190	3509.2505778
ko03440	8958.05045977
ko00750	7286.09314654
ko04664	2.25625946159
ko00591	0.000845799120505
ko04666	4.47300873536
ko00062	3.04524586478
ko00061	8221.57294272
ko04662	6.33736957508
ko03070	5689.09143011
ko00253	1.68409824816
ko03060	10577.4864803
ko04370	0.735476470588
ko02040	605.866499482
ko02030	1920.39920186
ko00380	1330.23025081
ko00500	5847.44169004
ko05120	326.502897759
ko00590	468.038856348
ko00310	1523.60498408
ko05323	21.7552619825
ko05322	89.3874654984
ko04964	1.746925
ko05320	3.3826474863
ko04962	32.9364593144
ko04960	1.98454598642
ko04660	4.47388019617
ko00625	2198.07156218
ko00624	1223.01736767
ko00627	1018.26727503
ko00626	2150.07985576
ko00621	1806.37206632
ko00620	7704.78526921
ko00623	3409.74866541
ko00622	0.4877047
ko00270	7145.77878934
ko00010	8136.67659991
ko05111	43.2467090506
ko00940	3.75670078059
ko00941	171.440260972
ko01053	1309.92922584
ko00944	0.1092035
ko00945	0.00454096
ko01056	15.8013148096
ko04672	11.4427563857
ko04670	6.04693351542
ko04950	38.3475737238
ko00071	1474.11925267
ko00072	1269.54098684
ko04360	9.30619719291
ko05219	2.71898330842
ko00534	35.3814415745
ko05216	8.63980436859
ko05215	6.86985247179
ko05212	1.67687887874
ko05211	10.9494311641
ko05210	4.49968197508
ko01055	19543.5423245
ko05330	2.74846289266
ko04912	4.35579248891
ko05332	4.36887686881
ko04910	58.5189578167
ko00531	51.3680500068
ko04916	7.48448136959
ko05130	26.6221160205
ko04914	7.48650813239
ko00360	1204.8915117
ko00361	244.446316474
ko04111	5.87073311498
ko04110	14.497405167
ko00364	61.1465160391
ko00533	13.2327211521
ko04115	22.9991274781
ko04114	6.98597383372
ko00532	8.32585760619
ko00430	4846.46531722
ko02010	3945.04824454
ko00130	3690.65968855
ko04622	23.8106997616
ko00633	736.469855302
ko00362	825.700319223
ko00040	2177.28680034
ko00730	7125.36986203
ko00970	12161.3770795
ko01040	1394.62444929
ko00311	400.468823994
ko04514	17.9657141809
ko04512	29.8399002798
ko00281	456.80615877
ko04510	19.2122542243
ko03013	273.468498382
ko03010	15342.0975908
ko05200	7.86485548691
ko00601	5.08022572398
ko03015	137.640302528
ko00312	0.073672
ko05020	12.9774146089
ko00522	42.6144291045
ko00523	4420.04256479
ko00520	6529.7110524
ko05140	6.8172108954
ko05146	4.06667539185
ko05145	0.857663419639
ko05144	2.97798313845
ko00052	4377.97475605
ko00053	1229.71867685
ko00051	6144.81467318
ko00400	7639.06905959
ko00402	0.903570250226
ko00350	2503.67979287
ko00480	4799.88776758
ko00643	307.550724916
ko00642	2.34907777778e-06
ko00640	3992.18213865
ko00720	6862.57392019
ko00960	28.3963820921
ko02020	1849.0580083
ko00120	0.304342746437
ko00121	0.0475888168738
ko03008	712.975351234
ko04966	28.2158023098
ko00290	15402.8879018
ko04614	31.2630374953
ko04610	7.98864483883
ko04612	1.32784718387
ko03410	6351.05061883
ko05010	3.97053710646
ko00603	3.632274087
ko05012	2.43807427929
ko00980	25.2257536696
ko00630	2770.62528153
