PID	Coverage
M00276	0.9997
M00277	0.536313
M00274	0.626527
M00275	0.996008
M00272	0.071685
M00273	1
M00270	0.995712
M00271	1
M00279	0.0558433
M00012	0.0273531
M00010	1
M00011	1
M00016	1
M00017	1
M00014	0.0500666
M00015	1
M00153	1
M00018	1
M00019	1
M00157	1
M00129	0.190077
M00126	1
M00127	1
M00124	1
M00125	1
M00123	1
M00120	1
M00121	0.999819
M00081	1
M00083	1
M00087	0.995831
M00086	1
M00335	0.986217
M00338	1
M00238	1
M00239	1
M00232	0.999957
M00233	0.0151503
M00230	0.999439
M00236	1
M00237	1
M00234	0.655597
M00344	0.999756
M00345	0.988597
M00343	0.00446532
M00348	0.980255
M00349	0.00126054
M00166	0.00102775
M00164	1
M00283	0.191421
M00282	1
M00281	0.269631
M00169	1
M00049	1
M00048	1
M00045	1
M00047	0.00120802
M00046	0.99164
M00043	0.281924
M00265	0.999718
M00267	0.933752
M00266	1
M00303	0.00245781
M00300	1
M00307	1
M00168	1
M00001	1
M00003	1
M00002	1
M00005	1
M00004	1
M00007	1
M00006	1
M00009	0.995173
M00008	1
M00159	1
M00135	0.981852
M00134	1
M00130	0.00151208
M00133	1
M00151	0.00667695
M00150	0.999749
M00228	1
M00183	1
M00185	1
M00186	0.00268441
M00221	1
M00220	0.444891
M00223	1
M00222	1
M00224	0.962881
M00227	0.68999
M00308	0.818647
M00359	1
M00319	0.931619
M00258	1
M00310	1
M00171	0.0654104
M00170	1
M00175	1
M00174	0.00467162
M00176	0.140185
M00178	1
M00079	1
M00073	0.0468467
M00076	1
M00077	1
M00188	1
M00189	1
M00250	1
M00251	0.999732
M00253	0.208132
M00254	1
M00255	1
M00256	1
M00257	0.00427756
M00311	1
M00259	0.951186
M00313	1
M00312	0.999924
M00035	1
M00032	0.00176356
M00033	0.313846
M00100	0.150495
M00214	1
M00215	0.973575
M00216	0.999386
M00217	0.0401794
M00210	1
M00211	1
M00212	1
M00063	1
M00218	0.0601383
M00219	0.0731739
M00199	0.999921
M00198	1
M00197	1
M00194	1
M00193	0.999261
M00192	0.0157103
M00191	0.0157825
M00190	1
M00360	1
M00361	1
M00362	0.542969
M00364	1
M00365	1
M00366	0.539814
M00064	1
M00149	1
M00061	1
M00060	1
M00144	1
M00140	1
M00141	1
M00269	1
M00268	0.5202
M00098	0.99998
M00099	0.00186034
M00092	0.306694
M00093	1
M00091	0.0473037
M00096	1
M00097	0.00418366
M00094	0.0116071
M00324	0.998991
M00325	0.993623
M00326	0.235221
M00320	0.94334
M00249	0.397495
M00248	1
M00247	1
M00245	1
M00244	1
M00243	0.994871
M00242	1
M00241	0.000739335
M00240	1
M00029	1
M00028	1
M00023	1
M00022	1
M00021	1
M00020	1
M00027	1
M00026	1
M00025	0.99998
M00024	0.999973
M00115	1
M00299	1
M00296	0.00415653
M00119	1
M00118	0.540164
M00059	0.00222661
M00057	0.047693
M00052	1
M00053	0.999995
M00050	1
M00051	1
M00202	0.995569
M00201	0.184059
M00200	0.267219
M00207	1
M00206	0.00923981
M00205	0.923013
M00209	1
M00208	1
