PID	Coverage
ko00564	0.407407
ko00680	0.397849
ko00562	0.355556
ko00563	0.115385
ko05100	0.0461538
ko00440	0.296296
ko00250	0.851852
ko04060	0.0183486
ko00010	0.675
ko04650	0.0769231
ko03450	0.105263
ko00760	0.685714
ko00920	0.5625
ko04144	0.144928
ko00310	0.314815
ko04146	0.114286
ko00561	0.47619
ko04140	0.142857
ko04141	0.167883
ko04142	0.222222
ko04260	0.0169492
ko03040	0.525
ko04711	0.125
ko02060	0.76
ko04712	0.0833333
ko04930	0.0322581
ko00513	0.0204082
ko00511	0.75
ko00510	0.25
ko05110	0.212766
ko04974	0.102041
ko00860	0.543689
ko00450	0.785714
ko00565	0.125
ko04075	0.0232558
ko00300	0.75
ko00196	0.0243902
ko00195	0.0634921
ko00260	0.671642
ko00190	0.446602
ko03440	0.525424
ko00750	0.666667
ko04626	0.0428571
ko00061	0.576923
ko03070	0.554054
ko02040	0.658537
ko00380	0.209677
ko00500	0.797468
ko05120	0.163636
ko00590	0.142857
ko05323	0.153846
ko05322	0.108696
ko04964	0.0833333
ko04962	0.0909091
ko00625	0.538462
ko00624	0.117647
ko00627	0.271186
ko00626	0.392857
ko00620	0.808219
ko00270	0.727273
ko04380	0.0106383
ko05111	0.261905
ko00941	0.05
ko01053	0.3125
ko00100	0.193548
ko01056	0.1
ko05016	0.00680272
ko04670	0.0140845
ko00071	0.446809
ko00740	0.419355
ko05215	0.0147059
ko03060	0.615385
ko00312	0.285714
ko04910	0.025974
ko00531	0.642857
ko04916	0.015625
ko05130	0.0263158
ko04914	0.0677966
ko00360	0.392157
ko00361	0.157895
ko00362	0.28
ko04110	0.00970874
ko04115	0.0172414
ko04114	0.0135135
ko00121	1
ko00532	0.047619
ko00430	0.375
ko02010	0.618462
ko00130	0.538462
ko04622	0.0377358
ko00633	0.363636
ko00040	0.72549
ko00730	0.681818
ko04111	0.0423729
ko01040	0.172414
ko00311	0.142857
ko04514	0.0224719
ko04512	0.0714286
ko00281	0.5
ko04145	0.172043
ko03013	0.19697
ko03010	0.895833
ko05200	0.0083682
ko00601	0.08
ko03015	0.169811
ko00600	0.35
ko05020	0.0344828
ko05142	0.0121951
ko00520	0.700935
ko00521	0.647059
ko05146	0.0384615
ko05145	0.0107527
ko00052	0.719298
ko00053	0.428571
ko00051	0.761194
ko00400	0.66129
ko00350	0.377049
ko00480	0.447368
ko00640	0.681818
ko00720	0.656716
ko00960	0.0434783
ko02020	0.704969
ko04020	0.0451128
ko03008	0.195122
ko04966	0.375
ko00290	0.863636
ko04614	0.176471
ko04610	0.0434783
ko04612	0.0731707
ko03410	0.536585
ko05010	0.0142857
ko00603	0.285714
ko05012	0.00884956
ko00980	0.0454545
ko00630	0.606061
ko00410	0.451613
ko00983	0.0909091
ko05150	0.0769231
ko00791	0.285714
ko00790	0.666667
ko00020	0.867925
ko00710	0.0277778
ko04710	0.111111
ko00340	0.684211
ko00785	1
ko04130	0.0882353
ko00550	0.756757
ko00650	0.73913
ko03030	0.607843
ko04742	0.0869565
ko02030	0.769231
ko03320	0.0545455
ko04530	0.057971
ko00514	0.0357143
ko04340	0.0512821
ko04621	0.0392157
ko04620	0.027027
ko04330	0.142857
ko00910	0.515152
ko00460	0.357143
ko00830	0.0857143
ko00780	0.7
ko04973	0.105263
ko00970	0.515625
ko00030	0.727273
ko00670	0.814815
ko00230	0.529167
ko04122	0.619048
ko04120	0.193277
ko00540	0.733333
ko03022	0.114286
ko00660	0.666667
ko03020	0.542373
ko04630	0.0169492
ko00140	0.257143
ko05416	0.0263158
ko00330	0.624
ko04080	0.0234114
ko03018	0.413333
ko00908	0.125
ko04320	0.125
ko03430	0.711111
ko00906	0.0571429
ko00900	0.657143
ko04520	0.0338983
ko00903	0.380952
ko00471	1
ko00473	1
ko05014	0.0697674
ko04510	0.0075188
ko04810	0.0208333
ko04210	0.0322581
ko00240	0.611842
ko04012	0.0166667
ko04010	0.0217391
ko04011	0.102564
ko01055	1
ko04113	0.0707071
ko04640	0.0128205
ko04310	0.0927835
ko03420	0.5
ko00770	0.758621
ko00280	0.614035
ko04150	0.0666667
ko04920	0.0888889
ko03050	0.270833
ko00930	0.0714286
ko04112	0.451613
ko04722	0.0117647
