PID	Coverage
ko00564	0.358025
ko00680	0.263441
ko00562	0.222222
ko05100	0.0307692
ko00440	0.111111
ko00250	0.611111
ko04060	0.00458716
ko00740	0.354839
ko00010	0.5625
ko00760	0.6
ko00920	0.4375
ko04144	0.0144928
ko00310	0.259259
ko04146	0.0285714
ko00561	0.365079
ko04140	0.047619
ko04141	0.0218978
ko04142	0.020202
ko04260	0.0338983
ko03040	0.108333
ko02060	0.76
ko00513	0.0204082
ko00511	0.5
ko00510	0.0454545
ko04974	0.102041
ko00860	0.475728
ko00450	0.535714
ko00565	0.0625
ko00300	0.55
ko00195	0.031746
ko00260	0.522388
ko00190	0.31068
ko03440	0.457627
ko00750	0.6
ko04626	0.0142857
ko00061	0.615385
ko03070	0.418919
ko02040	0.195122
ko00380	0.177419
ko00500	0.531646
ko05120	0.0363636
ko00590	0.0714286
ko05322	0.0217391
ko00625	0.423077
ko00624	0.0882353
ko00627	0.237288
ko00626	0.357143
ko00621	0.384615
ko00620	0.69863
ko00270	0.590909
ko00941	0.05
ko01053	0.1875
ko00100	0.0645161
ko00071	0.361702
ko00072	0.375
ko03060	0.461538
ko04910	0.012987
ko00531	0.0714286
ko00360	0.27451
ko00633	0.272727
ko00362	0.2
ko04110	0.00970874
ko04115	0.0172414
ko00430	0.3125
ko02010	0.501538
ko00130	0.358974
ko04622	0.0188679
ko00040	0.372549
ko00730	0.772727
ko01040	0.172414
ko00311	0.0714286
ko03018	0.293333
ko04510	0.0075188
ko03013	0.0454545
ko03010	0.395833
ko05200	0.0041841
ko03015	0.0566038
ko00600	0.1
ko05020	0.0344828
ko05143	0.0571429
ko00520	0.551402
ko00521	0.529412
ko00052	0.491228
ko00053	0.2
ko00051	0.686567
ko00400	0.548387
ko00350	0.278689
ko00480	0.447368
ko00640	0.439394
ko00720	0.61194
ko02020	0.434783
ko03008	0.0609756
ko04145	0.0430108
ko00290	0.863636
ko04610	0.0144928
ko03410	0.341463
ko05010	0.0142857
ko00630	0.469697
ko00410	0.419355
ko05150	0.0769231
ko00791	0.214286
ko00790	0.625
ko00020	0.716981
ko00340	0.605263
ko00785	0.75
ko04130	0.0588235
ko00550	0.891892
ko00650	0.536232
ko03030	0.333333
ko02030	0.461538
ko04621	0.0196078
ko04620	0.0135135
ko00910	0.525253
ko00460	0.321429
ko00780	0.9
ko00970	0.46875
ko00030	0.636364
ko00230	0.358333
ko04122	0.809524
ko05110	0.0212766
ko04120	0.0168067
ko00540	0.7
ko00660	0.75
ko03020	0.220339
ko04512	0.0714286
ko00983	0.0454545
ko00330	0.496
ko04514	0.011236
ko00908	0.125
ko03430	0.488889
ko00906	0.0571429
ko00900	0.657143
ko00903	0.380952
ko00471	1
ko00473	1
ko05014	0.0232558
ko00280	0.403509
ko04810	0.00694444
ko04210	0.016129
ko00240	0.388158
ko04012	0.0166667
ko04010	0.0108696
ko04011	0.0512821
ko01055	1
ko04113	0.010101
ko04310	0.0103093
ko03420	0.229167
ko00770	0.724138
ko00670	0.703704
ko03050	0.0625
ko04112	0.322581
