PID	Coverage
ko00564	0.37037
ko00680	0.284946
ko00562	0.288889
ko00563	0.0384615
ko05100	0.0153846
ko00440	0.148148
ko00250	0.666667
ko04060	0.00458716
ko04650	0.025641
ko00760	0.685714
ko00920	0.46875
ko04144	0.0362319
ko04145	0.107527
ko04146	0.1
ko00561	0.349206
ko04141	0.0291971
ko04142	0.040404
ko03040	0.158333
ko02060	0.8
ko04712	0.0416667
ko00511	0.6875
ko00510	0.0681818
ko05110	0.106383
ko04974	0.122449
ko00860	0.456311
ko00450	0.642857
ko00565	0.0625
ko00300	0.575
ko00195	0.015873
ko00260	0.507463
ko00190	0.349515
ko03440	0.457627
ko00750	0.6
ko04626	0.0142857
ko00591	0.0833333
ko00061	0.576923
ko03070	0.527027
ko00903	0.428571
ko00380	0.193548
ko00500	0.544304
ko05120	0.0545455
ko00590	0.0357143
ko05323	0.0307692
ko05322	0.0217391
ko00625	0.384615
ko00624	0.117647
ko00627	0.271186
ko00626	0.392857
ko00621	0.230769
ko00620	0.753425
ko00270	0.606061
ko00010	0.6
ko05111	0.142857
ko00941	0.05
ko01053	0.40625
ko00100	0.0322581
ko05016	0.00680272
ko00071	0.446809
ko00740	0.419355
ko04360	0.0125
ko03060	0.512821
ko04910	0.012987
ko00531	0.357143
ko05130	0.0263158
ko04914	0.0169492
ko00360	0.254902
ko00633	0.227273
ko00362	0.24
ko04110	0.00970874
ko04115	0.0172414
ko00430	0.375
ko02010	0.670769
ko00130	0.461538
ko04622	0.0377358
ko00040	0.431373
ko00730	0.818182
ko04111	0.0254237
ko01040	0.37931
ko00311	0.142857
ko03018	0.306667
ko04270	0.0121951
ko00310	0.296296
ko03013	0.0909091
ko03010	0.416667
ko03015	0.0566038
ko00600	0.225
ko05143	0.0285714
ko00520	0.579439
ko00521	0.529412
ko05146	0.025641
ko05145	0.0107527
ko00052	0.596491
ko00053	0.285714
ko00051	0.701493
ko00400	0.596774
ko00350	0.344262
ko00480	0.473684
ko00642	0.0909091
ko00640	0.575758
ko00720	0.686567
ko02020	0.590062
ko04020	0.0075188
ko03008	0.0609756
ko04966	0.0625
ko00290	0.909091
ko04614	0.0588235
ko03410	0.317073
ko05010	0.00714286
ko00603	0.0714286
ko05012	0.00884956
ko00630	0.560606
ko00410	0.516129
ko05150	0.0923077
ko00791	0.285714
ko00790	0.791667
ko04540	0.0185185
ko00020	0.811321
ko00710	0.0277778
ko04710	0.0555556
ko00340	0.605263
ko00785	0.75
ko00550	0.864865
ko00650	0.623188
ko03030	0.352941
ko02030	0.461538
ko04530	0.0289855
ko04621	0.0588235
ko04620	0.0135135
ko04623	0.0227273
ko04330	0.0357143
ko00910	0.575758
ko00460	0.285714
ko00830	0.0285714
ko00780	0.7
ko00970	0.46875
ko00030	0.659091
ko00670	0.703704
ko00230	0.429167
ko04122	0.857143
ko04120	0.0504202
ko00540	0.866667
ko05014	0.0697674
ko03022	0.0285714
ko00660	0.75
ko03020	0.271186
ko00140	0.0285714
ko04976	0.0172414
ko00330	0.552
ko04080	0.0200669
ko00908	0.125
ko04320	0.125
ko03430	0.511111
ko00906	0.0285714
ko00900	0.685714
ko04520	0.0169492
ko02040	0.390244
ko00471	1
ko00473	1
ko04510	0.0075188
ko04810	0.0138889
ko04210	0.0322581
ko00240	0.460526
ko04010	0.0163043
ko04011	0.0769231
ko01055	1
ko04113	0.0505051
ko04512	0.0535714
ko04310	0.0309278
ko03420	0.208333
ko00770	0.724138
ko00280	0.473684
ko04150	0.0333333
ko04920	0.0222222
ko03050	0.125
ko00930	0.0714286
ko04112	0.290323
