PID	Coverage
ko00564	0.432099
ko00680	0.419355
ko00562	0.355556
ko00563	0.0769231
ko05100	0.0769231
ko00440	0.296296
ko00250	0.851852
ko04060	0.0137615
ko00072	0.75
ko00010	0.7625
ko04650	0.025641
ko03450	0.0526316
ko00760	0.714286
ko00920	0.59375
ko04144	0.0942029
ko00310	0.333333
ko04146	0.1
ko00600	0.3
ko04140	0.0952381
ko04141	0.109489
ko04142	0.0808081
ko04260	0.0338983
ko03040	0.333333
ko02060	0.893333
ko00511	0.6875
ko00510	0.136364
ko05110	0.0851064
ko04974	0.122449
ko00450	0.857143
ko00565	0.125
ko00300	0.775
ko00195	0.047619
ko00260	0.686567
ko00190	0.412621
ko03440	0.559322
ko00750	0.733333
ko04626	0.0285714
ko00061	0.692308
ko03070	0.594595
ko05211	0.02
ko02040	0.707317
ko00380	0.306452
ko00500	0.810127
ko05120	0.0727273
ko00590	0.107143
ko05323	0.0769231
ko05322	0.0217391
ko04962	0.030303
ko00625	0.538462
ko00624	0.235294
ko00627	0.389831
ko00626	0.464286
ko00620	0.90411
ko00270	0.727273
ko00940	0.04
ko00941	0.1
ko01053	0.34375
ko00100	0.0322581
ko04672	0.027027
ko00071	0.489362
ko00740	0.548387
ko05219	0.030303
ko05212	0.0188679
ko03060	0.564103
ko00603	0.142857
ko00534	0.0833333
ko04910	0.025974
ko00531	0.571429
ko05130	0.0263158
ko00360	0.490196
ko00361	0.263158
ko04111	0.0338983
ko04110	0.0194175
ko04115	0.0172414
ko00121	1
ko00532	0.047619
ko00430	0.375
ko02010	0.658462
ko00130	0.589744
ko04330	0.107143
ko00633	0.363636
ko00040	0.705882
ko00730	0.772727
ko00362	0.413333
ko01040	0.310345
ko00311	0.142857
ko04514	0.0337079
ko04512	0.0535714
ko00281	0.6875
ko04145	0.0752688
ko03013	0.121212
ko03010	0.472222
ko05200	0.0125523
ko00601	0.08
ko03015	0.0943396
ko04113	0.020202
ko00312	0.285714
ko05020	0.0344828
ko05142	0.0121951
ko00520	0.738318
ko05140	0.0181818
ko00521	0.588235
ko00052	0.77193
ko00053	0.514286
ko00051	0.865672
ko00400	0.693548
ko00350	0.42623
ko00480	0.5
ko00643	0.0555556
ko00640	0.787879
ko00720	0.716418
ko00960	0.0434783
ko02020	0.742236
ko04020	0.0225564
ko03008	0.0853659
ko04966	0.125
ko00290	1
ko04614	0.117647
ko04612	0.0243902
ko03410	0.463415
ko05010	0.0142857
ko05012	0.00884956
ko00630	0.69697
ko00410	0.612903
ko00983	0.0909091
ko05150	0.0461538
ko00791	0.285714
ko00790	0.75
ko00020	0.886792
ko00710	0.0555556
ko00340	0.736842
ko00785	1
ko04130	0.0294118
ko00550	0.72973
ko00650	0.811594
ko03030	0.45098
ko04742	0.0434783
ko02030	0.884615
ko04530	0.0144928
ko00514	0.0357143
ko04340	0.025641
ko04621	0.0392157
ko04623	0.0227273
ko04622	0.0377358
ko00910	0.626263
ko00460	0.321429
ko00830	0.114286
ko00780	0.7
ko05016	0.00680272
ko00970	0.484375
ko00030	0.795455
ko00670	0.851852
ko00230	0.5
ko04122	0.714286
ko04120	0.0840336
ko00540	0.9
ko05111	0.166667
ko03022	0.0571429
ko00660	0.833333
ko03020	0.338983
ko04630	0.0254237
ko00140	0.2
ko00330	0.664
ko04080	0.0267559
ko03018	0.4
ko00908	0.125
ko04930	0.0322581
ko04320	0.208333
ko03430	0.666667
ko00906	0.0571429
ko00900	0.628571
ko04520	0.0169492
ko00903	0.571429
ko00471	1
ko00473	1
ko05014	0.0697674
ko04950	0.08
ko00561	0.492063
ko04510	0.0225564
ko04810	0.0138889
ko04210	0.0322581
ko00240	0.526316
ko04012	0.0166667
ko04010	0.0217391
ko04011	0.0769231
ko01055	1
ko00860	0.572816
ko04640	0.0128205
ko04310	0.0618557
ko03420	0.375
ko00770	0.827586
ko00280	0.614035
ko04150	0.0666667
ko04920	0.0444444
ko04973	0.105263
ko03050	0.0208333
ko00930	0.0714286
ko04112	0.516129
