PID	Abundance
M00279	18.0073409845
M00276	185.328142815
M00277	81.1631973322
M00274	189.091681692
M00275	121.442235891
M00272	0.000126116100654
M00273	441.412524738
M00270	111.696011668
M00271	201.47666429
M00377	0
M00376	0
M00375	0
M00374	0
M00373	0
M00372	0
M00371	0
M00370	0
M00012	0.000193935590424
M00013	0
M00010	14500.2343389
M00011	456.90988378
M00016	4939.31505463
M00017	1649.20992105
M00014	69.0465688341
M00015	16421.2442562
M00153	17272.4576661
M00152	0
M00018	2736.68654073
M00019	5694.29080211
M00157	16604.553727
M00156	0
M00155	0
M00154	0
M00128	0.0107459762498
M00129	0
M00126	18027.8765252
M00127	3428.24436096
M00124	15075.3701371
M00125	21765.9352613
M00122	0
M00123	17759.9741422
M00120	17450.4099757
M00121	860.367298097
M00089	54.4358667419
M00088	0
M00081	484.065264555
M00080	0
M00083	23164.9857311
M00082	9.93860431389e-12
M00085	0
M00087	69.055678758
M00086	24257.9414598
M00333	0
M00332	0
M00331	0
M00330	7.3382943771e-17
M00336	0
M00335	0
M00334	0
M00339	0
M00338	371.638276572
M00238	1184.66273514
M00239	1256.24635591
M00232	459.174796429
M00233	3.09141519441
M00230	549.83349226
M00231	3.64543887865e-12
M00236	1808.9198739
M00237	506.474402506
M00234	117.726945173
M00235	1.76210469502e-08
M00346	0
M00347	0
M00344	555.782992282
M00345	0.00139331335078
M00342	0
M00343	0
M00340	0
M00341	0
M00348	624.848031284
M00349	202.70296542
M00162	0
M00163	0
M00160	0
M00288	0
M00166	3.3289713476
M00167	251.100942182
M00164	16604.553727
M00165	3.96693048384
M00283	77.4822195855
M00282	151.793895104
M00168	126.820039923
M00169	20839.2885988
M00287	24.1112148787
M00286	0
M00285	2.85260104721e-06
M00284	0
M00049	16978.3089595
M00048	11901.3918342
M00045	14157.1984381
M00044	0
M00047	0
M00046	369.26302292
M00040	82.5518532787
M00043	1.35517009982
M00042	0
M00265	94.3183377493
M00264	1.08254452632
M00267	128.525459704
M00266	130.716942357
M00261	4.23869796219e-08
M00260	0
M00263	0
M00262	0
M00302	1.84363836156e-05
M00303	1.88491145878e-05
M00300	292.29065119
M00301	6.70297718409e-08
M00306	0.000289618697988
M00307	899.456742864
M00304	1.00363864058e-11
M00305	2.01310396445e-07
M00289	49.7912309375
M00161	0
M00281	41.6808450536
M00001	23418.0287252
M00003	24190.5706769
M00002	23752.2883821
M00005	20446.8019681
M00004	16063.6701177
M00007	18759.3760519
M00006	14045.3636442
M00009	0.00970376021765
M00008	8297.85391221
M00159	928.070638297
M00158	0
M00138	0
M00135	255.973627805
M00134	1442.09879887
M00137	0
M00136	35.0419969191
M00131	0
M00130	17.0201467316
M00133	848.00512729
M00132	0
M00151	10.035815232
M00150	340.32658755
M00180	0
M00228	536.289782209
M00182	0
M00183	3054.74695489
M00184	0
M00185	519.3988133
M00186	44.2694760734
M00187	7.76406032815e-09
M00188	1087.05429206
M00189	1078.60082095
M00223	142.398474702
M00222	12610.1700611
M00225	2.78961932839
M00224	121.456041199
M00227	278.308385325
