PID	Coverage
ko00564	0.37037
ko00680	0.360215
ko00562	0.266667
ko00561	0.460317
ko00440	0.222222
ko00250	0.777778
ko00565	0.0625
ko00740	0.387097
ko00010	0.6875
ko03450	0.0526316
ko00760	0.685714
ko00920	0.46875
ko04144	0.0217391
ko00310	0.259259
ko04146	0.0571429
ko05100	0.0307692
ko04141	0.0510949
ko04142	0.040404
ko03040	0.191667
ko02060	0.866667
ko04930	0.0322581
ko00511	0.5625
ko00510	0.0681818
ko04974	0.0816327
ko00860	0.533981
ko00450	0.642857
ko00300	0.625
ko00195	0.015873
ko00260	0.567164
ko00190	0.373786
ko03440	0.474576
ko00750	0.6
ko04626	0.0142857
ko00061	0.653846
ko03070	0.567568
ko00903	0.380952
ko00380	0.209677
ko00500	0.683544
ko05120	0.0727273
ko00590	0.0714286
ko04962	0.030303
ko00625	0.461538
ko00624	0.147059
ko00627	0.305085
ko00626	0.392857
ko00621	0.461538
ko00620	0.849315
ko00623	0.0357143
ko00270	0.651515
ko05111	0.142857
ko00941	0.05
ko01053	0.1875
ko00100	0.0967742
ko01056	0.1
ko05016	0.0136054
ko00071	0.319149
ko00072	0.875
ko03060	0.512821
ko00534	0.0416667
ko04910	0.012987
ko00531	0.357143
ko04916	0.015625
ko05130	0.0263158
ko04914	0.0169492
ko00360	0.352941
ko00362	0.266667
ko04110	0.00970874
ko04115	0.0344828
ko00430	0.375
ko02010	0.658462
ko00130	0.461538
ko04622	0.0188679
ko00633	0.545455
ko00040	0.627451
ko00730	0.772727
ko04111	0.00847458
ko01040	0.172414
ko00311	0.142857
ko03018	0.346667
ko00281	0.375
ko04510	0.0075188
ko03013	0.0984848
ko03010	0.409722
ko05200	0.0083682
ko03015	0.0943396
ko00600	0.275
ko05020	0.0344828
ko05143	0.0285714
ko00520	0.672897
ko00521	0.647059
ko00052	0.631579
ko00053	0.285714
ko00051	0.791045
ko00400	0.645161
ko00350	0.377049
ko00480	0.473684
ko00640	0.606061
ko00720	0.686567
ko00960	0.0434783
ko02020	0.57764
ko00603	0.0714286
ko03008	0.097561
ko04145	0.0215054
ko04614	0.0588235
ko00290	0.909091
ko03410	0.439024
ko04976	0.0344828
ko05010	0.00714286
ko05012	0.00884956
ko00630	0.621212
ko00410	0.483871
ko00983	0.0454545
ko05150	0.0923077
ko00791	0.214286
ko00790	0.708333
ko00020	0.886792
ko00710	0.0277778
ko00340	0.605263
ko00785	1
ko00550	0.810811
ko00650	0.710145
ko03030	0.372549
ko02030	0.807692
ko04530	0.0289855
ko04621	0.0196078
ko00910	0.606061
ko00460	0.321429
ko04970	0.0338983
ko00830	0.0285714
ko00780	0.7
ko00970	0.484375
ko00030	0.659091
ko00230	0.445833
ko04122	0.857143
ko05110	0.0425532
ko04120	0.0420168
ko00540	0.733333
ko05014	0.0465116
ko03022	0.0285714
ko00660	0.916667
ko03020	0.288136
ko04512	0.0892857
ko04630	0.00847458
ko00140	0.0571429
ko00330	0.6
ko04080	0.00668896
ko04514	0.0224719
ko00908	0.125
ko03430	0.533333
ko00906	0.0571429
ko00900	0.685714
ko02040	0.731707
ko00471	1
ko00473	1
ko00280	0.54386
ko04810	0.00694444
ko04210	0.016129
ko00240	0.493421
ko04012	0.0166667
ko04010	0.0163043
ko04011	0.0512821
ko01055	1
ko04113	0.030303
ko04640	0.0128205
ko04310	0.0103093
ko03420	0.25
ko00770	0.758621
ko00670	0.814815
ko04150	0.0333333
ko04920	0.0222222
ko03050	0.0833333
ko00930	0.0714286
ko04112	0.419355
