PID	Coverage
ko00564	0.45679
ko00680	0.376344
ko00562	0.311111
ko00563	0.0769231
ko05100	0.0615385
ko00440	0.259259
ko00592	0.133333
ko00250	0.814815
ko04060	0.00458716
ko00072	1
ko00010	0.6875
ko04650	0.0128205
ko03450	0.0526316
ko00760	0.714286
ko00920	0.5
ko04144	0.0797101
ko00310	0.277778
ko04146	0.114286
ko00561	0.507937
ko04140	0.047619
ko04141	0.080292
ko04142	0.0505051
ko03040	0.258333
ko02060	0.826667
ko04712	0.0416667
ko04971	0.0217391
ko00511	0.6875
ko00510	0.0909091
ko04974	0.102041
ko04976	0.0172414
ko00450	0.714286
ko00565	0.125
ko00300	0.625
ko00195	0.0952381
ko00260	0.641791
ko00190	0.446602
ko03440	0.508475
ko00750	0.666667
ko04626	0.0142857
ko00311	0.214286
ko04660	0.0125
ko00061	0.653846
ko03070	0.648649
ko00253	0.0555556
ko02040	0.707317
ko00380	0.193548
ko00500	0.696203
ko05120	0.127273
ko00590	0.0714286
ko05323	0.0461538
ko05322	0.0434783
ko04962	0.0606061
ko00625	0.461538
ko00624	0.176471
ko00627	0.355932
ko00626	0.464286
ko00621	0.0769231
ko00620	0.835616
ko00623	0.0714286
ko00270	0.651515
ko00941	0.05
ko01053	0.21875
ko00100	0.0967742
ko04670	0.0140845
ko00071	0.425532
ko00740	0.387097
ko03060	0.538462
ko04910	0.012987
ko00531	0.357143
ko05130	0.0263158
ko00360	0.372549
ko00362	0.293333
ko04110	0.0194175
ko04115	0.0344828
ko00430	0.375
ko02010	0.689231
ko00130	0.538462
ko04622	0.0377358
ko00633	0.636364
ko00040	0.627451
ko00730	0.772727
ko01040	0.206897
ko00603	0.0714286
ko04514	0.011236
ko04512	0.0892857
ko00281	0.5
ko04145	0.0967742
ko03013	0.106061
ko03010	0.423611
ko00601	0.04
ko03015	0.113208
ko00600	0.275
ko05020	0.0344828
ko05142	0.0121951
ko00520	0.663551
ko00521	0.529412
ko00052	0.649123
ko00053	0.257143
ko00051	0.761194
ko00400	0.677419
ko00350	0.42623
ko00480	0.473684
ko00643	0.333333
ko00640	0.69697
ko00720	0.686567
ko00960	0.0434783
ko02020	0.639752
ko04020	0.0225564
ko03008	0.0853659
ko04966	0.1875
ko00290	1
ko04614	0.117647
ko03410	0.414634
ko05010	0.00714286
ko05012	0.00884956
ko00410	0.548387
ko05016	0.0204082
ko05150	0.0923077
ko00791	0.214286
ko00790	0.791667
ko00020	0.886792
ko00710	0.0277778
ko00340	0.684211
ko00785	1
ko04130	0.0294118
ko00550	0.837838
ko00650	0.753623
ko03030	0.392157
ko02030	0.807692
ko04530	0.0144928
ko04621	0.0196078
ko04623	0.0227273
ko04330	0.0357143
ko04270	0.0121951
ko00910	0.656566
ko00513	0.0408163
ko00460	0.321429
ko00830	0.0571429
ko00780	0.9
ko00630	0.636364
ko00970	0.5
ko00030	0.704545
ko00670	0.851852
ko00230	0.483333
ko04122	0.857143
ko05110	0.106383
ko04120	0.0504202
ko00540	0.733333
ko05111	0.214286
ko03022	0.0857143
ko00660	0.833333
ko03020	0.322034
ko04630	0.00847458
ko00140	0.0857143
ko00983	0.0909091
ko00514	0.0357143
ko00330	0.648
ko04080	0.00668896
ko03018	0.36
ko00908	0.125
ko04930	0.0322581
ko04320	0.125
ko03430	0.622222
ko00906	0.0571429
ko00900	0.828571
ko00903	0.47619
ko00860	0.61165
ko00471	1
ko00473	1
ko05014	0.0465116
ko04950	0.04
ko04510	0.0150376
ko04810	0.0138889
ko04210	0.0322581
ko00240	0.526316
ko04010	0.0163043
ko04011	0.102564
ko01055	1
ko04113	0.0606061
ko04310	0.0206186
ko03420	0.25
ko00770	0.827586
ko00280	0.614035
ko04920	0.0222222
ko03050	0.125
ko00930	0.0714286
ko04112	0.419355
ko04722	0.0117647
