PID	Coverage
ko00564	0.345679
ko00680	0.263441
ko00562	0.222222
ko00440	0.185185
ko00250	0.666667
ko00565	0.0625
ko00010	0.5625
ko00760	0.6
ko00920	0.5
ko04145	0.0215054
ko04146	0.0428571
ko00561	0.428571
ko04141	0.0218978
ko04142	0.020202
ko03040	0.0416667
ko02060	0.76
ko00511	0.4375
ko00510	0.113636
ko05110	0.0425532
ko04974	0.0408163
ko00450	0.607143
ko00300	0.525
ko00195	0.015873
ko00260	0.522388
ko00190	0.31068
ko03440	0.474576
ko00750	0.533333
ko04626	0.0142857
ko00061	0.576923
ko03070	0.513514
ko02040	0.560976
ko00380	0.177419
ko00500	0.556962
ko05120	0.0363636
ko00590	0.0714286
ko00310	0.240741
ko04962	0.030303
ko00625	0.346154
ko00624	0.0882353
ko00627	0.237288
ko00626	0.357143
ko00621	0.307692
ko00620	0.712329
ko00270	0.606061
ko05111	0.0714286
ko00941	0.05
ko01053	0.125
ko00071	0.319149
ko00740	0.354839
ko03060	0.461538
ko04910	0.012987
ko00531	0.142857
ko05130	0.0263158
ko00360	0.254902
ko04112	0.322581
ko00362	0.213333
ko00430	0.5
ko02010	0.529231
ko00130	0.358974
ko04622	0.0188679
ko00633	0.227273
ko00040	0.470588
ko00730	0.772727
ko01040	0.172414
ko00311	0.142857
ko03018	0.293333
ko04270	0.0121951
ko03013	0.0606061
ko03010	0.409722
ko03015	0.0377358
ko04113	0.040404
ko00600	0.15
ko05020	0.0689655
ko05143	0.0285714
ko00520	0.588785
ko00521	0.529412
ko00052	0.508772
ko00053	0.314286
ko00051	0.716418
ko00400	0.580645
ko00350	0.295082
ko00480	0.447368
ko00640	0.439394
ko00720	0.626866
ko02020	0.503106
ko04020	0.0075188
ko03008	0.0243902
ko00290	0.909091
ko04614	0.0588235
ko03410	0.341463
ko05010	0.00714286
ko00630	0.469697
ko00410	0.354839
ko00983	0.0454545
ko05150	0.0615385
ko00791	0.285714
ko00790	0.625
ko00020	0.735849
ko00340	0.578947
ko00785	1
ko00550	0.864865
ko00650	0.623188
ko03030	0.352941
ko02030	0.653846
ko04530	0.0144928
ko04621	0.0392157
ko00910	0.565657
ko00460	0.321429
ko00830	0.0285714
ko00780	0.7
ko00970	0.46875
ko00030	0.613636
ko00230	0.391667
ko04122	0.857143
ko04120	0.00840336
ko00540	0.8
ko03022	0.0285714
ko00660	0.75
ko03020	0.237288
ko04512	0.0178571
ko00330	0.528
ko04080	0.00334448
ko00908	0.125
ko04930	0.0322581
ko04320	0.0416667
ko03430	0.511111
ko00906	0.0285714
ko00900	0.657143
ko00903	0.333333
ko00471	1
ko00473	1
ko05014	0.0232558
ko00280	0.368421
ko04810	0.00694444
ko04210	0.016129
ko00240	0.421053
ko04010	0.00543478
ko04011	0.0512821
ko01055	1
ko00860	0.495146
ko04310	0.0103093
ko03420	0.208333
ko00770	0.724138
ko00670	0.777778
ko04920	0.0222222
ko03050	0.0416667
