PID	Coverage
M00276	1
M00277	1
M00274	1
M00275	1
M00272	1
M00273	1
M00270	1
M00271	1
M00278	0.155729
M00279	1
M00012	1
M00010	1
M00011	1
M00016	1
M00017	1
M00014	0.541635
M00015	1
M00153	1
M00018	1
M00019	1
M00157	1
M00156	1
M00128	0.999403
M00129	1
M00126	1
M00127	1
M00124	0.999311
M00125	1
M00122	2.63738e-07
M00123	1
M00120	1
M00121	1
M00081	6.36243e-10
M00083	1
M00082	0.0249374
M00087	0.26942
M00086	1
M00333	0.999641
M00330	0.00358137
M00336	1
M00334	0.97165
M00338	1
M00238	1
M00239	1
M00232	1
M00233	1
M00230	0.0339484
M00231	1.33393e-07
M00236	1
M00237	1
M00234	1
M00235	0.489335
M00346	6.38494e-09
M00344	1
M00345	0.020619
M00348	0.998389
M00349	1
M00289	6.26107e-08
M00166	0.177152
M00167	0.854976
M00164	1
M00165	0.146748
M00283	1
M00282	1
M00281	1
M00169	1
M00287	0.00501088
M00285	0.000117567
M00049	1
M00048	1
M00045	1
M00046	0.0146407
M00040	0.133139
M00043	0.000116365
M00265	1
M00264	1.5852e-09
M00267	1
M00266	1
M00261	0.0113046
M00263	0.21562
M00262	0.00245224
M00300	1
M00306	9.78228e-06
M00307	1
M00304	0.621189
M00305	5.38471e-05
M00160	3.9887e-07
M00168	1
M00001	1
M00003	1
M00002	1
M00005	1
M00004	1
M00007	1
M00006	1
M00009	1
M00008	1
M00159	1
M00135	1
M00134	1
M00136	0.000109441
M00130	5.97226e-05
M00133	1
M00151	1
M00150	1
M00228	1
M00183	1
M00185	1
M00186	0.99976
M00187	5.6849e-06
M00221	1
M00220	3.27214e-08
M00223	1
M00222	1
M00225	0.962832
M00224	0.999997
M00227	0.999999
M00226	0.997067
M00359	1
M00319	1
M00318	1
M00258	1
M00310	9.48231e-07
M00171	0.997955
M00170	1
M00173	1.04301e-05
M00172	1
M00175	1
M00174	1
M00176	0.244912
M00178	1
M00079	0.00796186
M00072	2.05917e-09
M00073	1.08356e-06
M00076	0.140907
M00077	0.959793
M00229	0.999998
M00188	1
M00189	1
M00250	1
M00251	0.757143
M00252	0.997571
M00253	0.000820928
M00254	1
M00255	1
M00256	1
M00311	1
M00259	1
M00313	3.16477e-05
M00317	1
M00316	0.551681
M00034	5.05211e-05
M00035	1
M00036	0.994647
M00032	5.76966e-10
M00102	1.96321e-08
M00214	1
M00215	0.18139
M00216	1
M00217	0.000133828
M00210	1
M00211	1
M00212	1
M00063	1
M00218	0.996795
M00219	0.950456
M00199	0.983684
M00198	1
M00197	1
M00194	1
M00193	1
M00191	1
M00190	1
M00360	1
M00361	0.170829
M00362	0.381976
M00364	1
M00365	1
M00366	0.359077
M00367	1.33909e-09
M00065	5.36694e-10
M00064	1
M00149	1
M00061	0.999262
M00060	1
M00144	1
M00140	1
M00141	1
M00142	0.656461
M00269	1
M00268	1
M00098	1
M00092	0.991528
M00093	1
M00090	1.17341e-05
M00091	0.0436165
M00096	1
M00097	0.999038
M00095	1
M00324	1
M00325	1
M00326	0.998499
M00320	1
M00321	2.3217e-07
M00328	1.76152e-10
M00249	1
M00248	1
M00247	1
M00246	1
M00245	1
M00244	1
M00243	1
M00242	1
M00240	1
M00029	1
M00028	1
M00023	1
M00022	1
M00021	1
M00020	1
M00027	1
M00026	1
M00025	1
M00024	1
M00280	1
M00117	0.999563
M00115	1
M00298	1
M00299	1
M00296	0.45043
M00291	6.94961e-07
M00119	1
M00118	1
M00052	1
M00053	1
M00050	1
M00051	1
M00203	4.80969e-06
M00202	0.405728
M00201	0.0509241
M00200	0.00276586
M00207	1
M00206	0.0253127
M00205	0.00713589
M00204	1
M00209	1
M00208	1
