PID	Coverage
M00171	0.333217
M00170	1
M00175	0.999962
M00174	0.522082
M00178	1
M00092	0.263858
M00076	0.0202642
M00077	0.019667
M00276	1
M00277	0.97407
M00274	0.144066
M00275	0.999955
M00272	0.965154
M00273	1
M00270	1
M00271	1
M00279	1
M00095	1
M00035	1
M00064	1
M00149	1
M00228	1
M00144	1
M00140	1
M00183	1
M00118	1
M00185	1
M00265	1
M00267	1
M00266	0.992268
M00263	0.103552
M00300	1
M00307	1
M00304	0.132176
M00221	1
M00250	1
M00012	0.623478
M00010	1
M00011	1
M00016	1
M00017	1
M00015	1
M00153	1
M00018	1
M00150	1
M00157	1
M00156	1
M00209	1
M00227	0.973274
M00226	0.0344662
M00324	1
M00319	1
M00252	0.997988
M00136	0.0216452
M00254	1
M00255	1
M00256	1
M00311	0.932939
M00259	1
M00317	0.999985
M00316	0.0539095
M00093	1
M00268	1
M00028	1
M00168	1
M00001	1
M00003	1
M00002	1
M00005	1
M00004	1
M00007	1
M00006	1
M00009	1
M00008	1
M00325	0.955887
M00326	0.112716
M00320	1
M00128	0.610951
M00126	0.970757
M00127	1
M00124	0.837099
M00125	1
M00123	1
M00120	1
M00121	1
M00249	0.990093
M00248	1
M00083	1
M00242	1
M00087	0.296303
M00086	1
M00207	1
M00298	0.6275
M00240	1
M00097	0.0532959
M00318	1
M00036	0.267318
M00159	0.999996
M00336	1
M00335	1
M00334	0.337106
M00135	0.858149
M00134	0.69155
M00338	1
M00133	0.825255
M00299	1
M00238	1
M00239	1
M00233	1
M00230	0.0737729
M00236	1
M00237	1
M00234	0.924556
M00060	1
M00098	0.999966
M00053	1
M00151	1
M00141	0.999836
M00269	1
M00029	0.737017
M00019	1
M00023	1
M00022	1
M00021	1
M00020	1
M00027	0.0152615
M00026	1
M00025	1
M00024	1
M00365	1
M00344	1
M00188	1
M00189	1
M00223	0.734627
M00222	1
M00225	0.0331328
M00224	0.445305
M00348	0.160413
M00349	0.999994
M00247	1
M00246	1
M00096	1
M00245	1
M00211	1
M00117	0.941685
M00115	1
M00244	1
M00243	1
M00229	1
M00119	1
M00214	1
M00215	1
M00216	0.103312
M00210	1
M00212	1
M00063	1
M00193	0.999989
M00050	1
M00051	1
M00197	1
M00052	1
M00194	1
M00359	1
M00191	1
M00190	1
M00167	0.126088
M00164	1
M00283	0.999999
M00282	0.999994
M00281	1
M00280	1
M00201	0.0316969
M00049	1
M00048	1
M00045	1
M00169	1
M00360	1
M00364	1
M00199	0.0783978
M00198	0.802223
M00208	1
M00258	1
M00241	0.166427
M00090	0.253038
