PID	Coverage
ko00564	0.320988
ko00680	0.252688
ko00562	0.244444
ko00563	0.115385
ko00561	0.333333
ko00440	0.111111
ko00250	0.611111
ko04062	0.00746269
ko04060	0.0137615
ko00072	0.625
ko00010	0.6375
ko03450	0.0526316
ko00760	0.542857
ko00920	0.46875
ko04144	0.123188
ko00310	0.351852
ko04146	0.0714286
ko00600	0.125
ko04140	0.190476
ko04141	0.0510949
ko04142	0.030303
ko04260	0.0169492
ko03040	0.316667
ko02060	0.8
ko00511	0.4375
ko00510	0.0681818
ko05110	0.0425532
ko04974	0.0816327
ko00860	0.466019
ko00450	0.571429
ko00565	0.125
ko00300	0.575
ko00195	0.031746
ko00260	0.492537
ko00190	0.320388
ko03440	0.474576
ko00750	0.733333
ko04626	0.0285714
ko04666	0.0188679
ko00061	0.615385
ko03070	0.540541
ko00592	0.0666667
ko02040	0.146341
ko04740	0.0625
ko00380	0.258065
ko00500	0.518987
ko05120	0.0181818
ko00590	0.107143
ko05322	0.0434783
ko00625	0.423077
ko00624	0.117647
ko00627	0.288136
ko00626	0.428571
ko00621	0.153846
ko00620	0.712329
ko00623	0.321429
ko00270	0.575758
ko05111	0.0238095
ko01053	0.21875
ko00100	0.0322581
ko01056	0.1
ko04670	0.0140845
ko00071	0.297872
ko00740	0.354839
ko04360	0.0125
ko03060	0.487179
ko00534	0.125
ko04910	0.012987
ko00531	0.0714286
ko04916	0.015625
ko00533	0.0714286
ko00360	0.254902
ko00361	0.157895
ko00362	0.146667
ko04110	0.0194175
ko05130	0.0263158
ko04115	0.0172414
ko04114	0.027027
ko00430	0.3125
ko02010	0.526154
ko00130	0.487179
ko04622	0.0377358
ko00633	0.318182
ko00040	0.392157
ko00730	0.772727
ko01040	0.172414
ko00311	0.142857
ko03018	0.36
ko00281	0.3125
ko04510	0.0150376
ko03013	0.0909091
ko03010	0.423611
ko05200	0.0041841
ko03015	0.0943396
ko05142	0.0121951
ko00520	0.542056
ko00521	0.529412
ko00052	0.508772
ko00053	0.2
ko00051	0.641791
ko00400	0.548387
ko00350	0.327869
ko00480	0.5
ko00643	0.111111
ko00640	0.515152
ko00720	0.61194
ko02020	0.440994
ko04020	0.0075188
ko03008	0.0609756
ko04145	0.0107527
ko04614	0.0588235
ko00290	0.954545
ko04340	0.025641
ko03410	0.512195
ko04976	0.0172414
ko00630	0.530303
ko00410	0.354839
ko05016	0.0136054
ko05150	0.0461538
ko00791	0.142857
ko00790	0.583333
ko00020	0.773585
ko04710	0.111111
ko00340	0.605263
ko00785	0.75
ko04130	0.0588235
ko00550	0.783784
ko00650	0.550725
ko03030	0.392157
ko02030	0.423077
ko04530	0.0144928
ko00514	0.0357143
ko04621	0.0588235
ko04620	0.0135135
ko04623	0.0227273
ko04330	0.107143
ko00910	0.535354
ko00460	0.321429
ko00830	0.0285714
ko00780	0.7
ko00970	0.46875
ko00030	0.636364
ko00230	0.375
ko04122	0.857143
ko04120	0.0756303
ko00540	0.633333
ko05014	0.0232558
ko00660	0.75
ko03020	0.220339
ko04512	0.0714286
ko04630	0.0254237
ko04350	0.02
ko05100	0.0615385
ko00983	0.0454545
ko00330	0.488
ko04080	0.0234114
ko04514	0.011236
ko00908	0.125
ko04930	0.0322581
ko04320	0.166667
ko03430	0.511111
ko00906	0.0857143
ko00900	0.685714
ko04520	0.0169492
ko00903	0.428571
ko00471	1
ko00473	1
ko04950	0.12
ko00280	0.385965
ko04810	0.0347222
ko04210	0.0322581
ko00240	0.421053
ko04012	0.05
ko04010	0.0597826
ko04011	0.0769231
ko01055	1
ko04113	0.010101
ko04640	0.0128205
ko04310	0.0515464
ko03420	0.291667
ko00770	0.724138
ko00670	0.62963
ko04150	0.0666667
ko00140	0.0285714
ko04920	0.0444444
ko03050	0.0416667
ko00930	0.214286
ko04112	0.387097
