PID	Coverage
ko00564	0.358025
ko00680	0.301075
ko00562	0.244444
ko00563	0.0769231
ko05100	0.0461538
ko00440	0.185185
ko00250	0.722222
ko04145	0.0322581
ko00010	0.5875
ko00760	0.628571
ko00920	0.53125
ko00311	0.214286
ko00310	0.240741
ko04146	0.0571429
ko00561	0.428571
ko04141	0.0437956
ko04142	0.0606061
ko03040	0.175
ko02060	0.786667
ko00511	0.625
ko00510	0.0681818
ko05110	0.0638298
ko04974	0.102041
ko00450	0.642857
ko00565	0.0625
ko00300	0.55
ko00195	0.380952
ko00260	0.61194
ko00190	0.398058
ko03440	0.508475
ko00750	0.666667
ko04626	0.0142857
ko00061	0.653846
ko03070	0.648649
ko00903	0.428571
ko00380	0.209677
ko00500	0.632911
ko05120	0.0363636
ko00590	0.0714286
ko05323	0.0153846
ko05322	0.0217391
ko04962	0.030303
ko00625	0.461538
ko00624	0.176471
ko00627	0.271186
ko00626	0.464286
ko00621	0.307692
ko00620	0.767123
ko00623	0.0357143
ko00270	0.636364
ko00941	0.05
ko01053	0.28125
ko00970	0.46875
ko00071	0.319149
ko00740	0.387097
ko03060	0.538462
ko01055	1
ko04910	0.012987
ko00531	0.214286
ko04916	0.015625
ko05130	0.0263158
ko00360	0.313725
ko04112	0.387097
ko00362	0.253333
ko04110	0.038835
ko00430	0.5
ko02010	0.615385
ko00130	0.384615
ko04622	0.0377358
ko00633	0.227273
ko00040	0.588235
ko00730	0.772727
ko00630	0.621212
ko01040	0.206897
ko04144	0.0434783
ko03018	0.32
ko04270	0.0121951
ko04510	0.0075188
ko03013	0.0757576
ko03010	0.388889
ko05200	0.0041841
ko03015	0.0566038
ko00600	0.175
ko05143	0.0285714
ko00520	0.616822
ko00521	0.529412
ko05146	0.0128205
ko05145	0.0107527
ko00052	0.561404
ko00053	0.371429
ko00051	0.731343
ko00400	0.629032
ko00350	0.360656
ko00480	0.526316
ko00640	0.560606
ko00720	0.656716
ko00960	0.0434783
ko02020	0.611801
ko00121	1
ko03008	0.0609756
ko00290	1
ko04614	0.117647
ko04610	0.0144928
ko04340	0.025641
ko03410	0.487805
ko05010	0.0142857
ko05014	0.0465116
ko00410	0.451613
ko05150	0.0769231
ko00791	0.285714
ko00790	0.625
ko00020	0.811321
ko00710	0.0277778
ko00340	0.631579
ko04130	0.0294118
ko00550	0.864865
ko00650	0.666667
ko03030	0.392157
ko02030	0.769231
ko04745	0.0555556
ko04530	0.0144928
ko04621	0.0392157
ko04620	0.027027
ko04623	0.0227273
ko00910	0.616162
ko00460	0.321429
ko00830	0.0285714
ko00780	0.9
ko00785	1
ko00030	0.636364
ko00230	0.445833
ko04122	0.857143
ko04120	0.0336134
ko00540	0.833333
ko05111	0.142857
ko03022	0.0571429
ko00660	0.916667
ko03020	0.254237
ko04512	0.0714286
ko04630	0.00847458
ko00140	0.0571429
ko00983	0.0909091
ko00860	0.563107
ko00330	0.624
ko04080	0.00668896
ko00908	0.125
ko04930	0.0322581
ko03430	0.533333
ko00906	0.0571429
ko00900	0.685714
ko04520	0.0169492
ko02040	0.609756
ko00471	1
ko00473	1
ko00280	0.45614
ko04810	0.0208333
ko04210	0.016129
ko00240	0.467105
ko04010	0.0163043
ko04011	0.0769231
ko00100	0.0322581
ko04113	0.010101
ko04310	0.0309278
ko03420	0.270833
ko00770	0.793103
ko00670	0.777778
ko04920	0.0222222
ko03050	0.0625
ko00930	0.0714286
