PID	Coverage
ko00564	0.407407
ko00680	0.408602
ko00562	0.355556
ko00563	0.0769231
ko05100	0.0615385
ko00440	0.259259
ko00250	0.851852
ko04060	0.0229358
ko00072	1
ko00010	0.7375
ko04650	0.0897436
ko03450	0.0526316
ko00760	0.714286
ko00920	0.59375
ko04144	0.0869565
ko00310	0.388889
ko04146	0.142857
ko00600	0.375
ko04140	0.190476
ko04141	0.109489
ko04142	0.131313
ko04260	0.0338983
ko03040	0.35
ko05142	0.0121951
ko04711	0.125
ko02060	0.88
ko04712	0.0416667
ko04930	0.0322581
ko00513	0.0204082
ko00511	0.75
ko00510	0.0909091
ko05110	0.170213
ko04974	0.142857
ko00860	0.582524
ko00450	0.821429
ko00565	0.125
ko00300	0.8
ko00195	0.031746
ko05416	0.0263158
ko00260	0.656716
ko00190	0.436893
ko03440	0.542373
ko00750	0.733333
ko04626	0.0428571
ko00061	0.615385
ko03070	0.540541
ko05211	0.02
ko04370	0.030303
ko02040	0.780488
ko00380	0.306452
ko00500	0.822785
ko05120	0.127273
ko00590	0.107143
ko05323	0.169231
ko05322	0.0434783
ko04962	0.0909091
ko00625	0.538462
ko00624	0.147059
ko00627	0.322034
ko00626	0.392857
ko00620	0.876712
ko00623	0.0714286
ko00270	0.69697
ko04380	0.0212766
ko00941	0.05
ko01053	0.34375
ko01056	0.2
ko04670	0.0140845
ko00071	0.489362
ko00740	0.387097
ko05219	0.030303
ko05216	0.0357143
ko05215	0.0147059
ko05212	0.0188679
ko03060	0.538462
ko01055	1
ko00561	0.492063
ko00534	0.0833333
ko00521	0.588235
ko04910	0.025974
ko00531	0.571429
ko04916	0.015625
ko05130	0.0263158
ko00532	0.047619
ko00360	0.392157
ko00361	0.0526316
ko04111	0.00847458
ko04110	0.0291262
ko04114	0.027027
ko00121	1
ko00430	0.375
ko02010	0.692308
ko00130	0.564103
ko04330	0.214286
ko00633	0.363636
ko00040	0.745098
ko00730	0.818182
ko00362	0.4
ko01040	0.206897
ko00311	0.142857
ko04514	0.0449438
ko04512	0.0535714
ko00281	0.625
ko04145	0.11828
ko03013	0.136364
ko03010	0.465278
ko05200	0.0167364
ko00601	0.08
ko03015	0.113208
ko00312	0.714286
ko05020	0.0344828
ko00523	0.15625
ko00520	0.728972
ko05140	0.0181818
ko05146	0.025641
ko05144	0.015873
ko00052	0.789474
ko00053	0.457143
ko00051	0.835821
ko00400	0.677419
ko00350	0.409836
ko00480	0.473684
ko00640	0.757576
ko00720	0.701493
ko00960	0.0869565
ko02020	0.723602
ko04020	0.0150376
ko03008	0.0853659
ko04966	0.25
ko00290	1
ko04614	0.117647
ko04610	0.0434783
ko04612	0.0243902
ko03410	0.536585
ko05010	0.00714286
ko00603	0.214286
ko05012	0.00884956
ko00410	0.677419
ko00983	0.0909091
ko05150	0.0923077
ko00791	0.214286
ko00790	0.708333
ko00020	0.886792
ko00710	0.0277778
ko04710	0.111111
ko00340	0.710526
ko00785	1
ko04130	0.0588235
ko00550	0.837838
ko00650	0.826087
ko03030	0.45098
ko04742	0.0434783
ko02030	0.769231
ko03320	0.0363636
ko04530	0.0289855
ko00514	0.0357143
ko04340	0.025641
ko04621	0.0784314
ko04620	0.027027
ko04623	0.0227273
ko04622	0.0754717
ko04270	0.0121951
ko00910	0.555556
ko00460	0.321429
ko00830	0.0857143
ko00780	0.7
ko00630	0.621212
ko00970	0.46875
ko00030	0.772727
ko00670	0.814815
ko00230	0.475
ko04122	0.666667
ko04120	0.0840336
ko00540	0.7
ko05111	0.238095
ko03022	0.171429
ko00660	1
ko03020	0.288136
ko04630	0.0338983
ko04350	0.04
ko00140	0.228571
ko00330	0.648
ko04080	0.0200669
ko03018	0.4
ko00908	0.125
ko04320	0.291667
ko03430	0.666667
ko00906	0.0571429
ko00900	0.714286
ko04520	0.0338983
ko00903	0.47619
ko00471	1
ko00473	1
ko05014	0.0465116
ko04510	0.0300752
ko04810	0.0347222
ko04210	0.0322581
ko00240	0.513158
ko04012	0.0166667
ko04010	0.0217391
ko04011	0.102564
ko00100	0.129032
ko04113	0.020202
ko05016	0.0204082
ko04310	0.0721649
ko03420	0.375
ko00770	0.827586
ko00280	0.649123
ko04150	0.1
ko04920	0.111111
ko04973	0.105263
ko03050	0.0625
ko00930	0.0714286
ko04112	0.483871
