PID	Abundance
ko05340	0.685426621681
ko00564	4765.70806985
ko00680	5325.97570339
ko00562	2894.88919522
ko00563	26.3755202568
ko00561	2312.91566965
ko00440	2954.62792904
ko05143	3.13001047311
ko00250	20663.4774686
ko04062	0.408898545997
ko00361	425.083268556
ko04060	7.65388685643
ko04940	9.49367825876
ko04380	2.49977891663
ko00330	8744.0414121
ko04650	21.763540853
ko03450	11.7951959455
ko00760	11796.8578543
ko00920	9018.7706623
ko04144	19.8975907855
ko04145	23.0177953387
ko04146	472.247262749
ko05100	21.9409790973
ko04140	17.7764775842
ko04141	411.276101758
ko04142	47.8280962608
ko00604	2.75870285714
ko04260	5.61590967644
ko03040	80.7257883885
ko04711	7.5312526982
ko02060	1605.97588196
ko04712	8.89452169708
ko00944	0.0148695666667
ko00513	1.04892192397
ko00512	1.94022167144
ko00511	12925.4097629
ko00510	1005.36143204
ko05110	35.9288307162
ko04974	805.377437718
ko00860	5297.77749691
ko04020	7.60739810651
ko00450	10724.5979563
ko00565	21.1082603282
ko04320	23.692179337
ko00910	6036.14026896
ko04075	0.175943901729
ko00300	15870.2701735
ko00196	1.03588199263
ko00195	13.850440809
ko00260	11510.5438474
ko00190	5712.47815054
ko03440	14207.2996805
ko00750	15872.1554635
ko05140	5.59371606631
ko04664	0.188559459046
ko00591	2.83171290882
ko04666	0.678160349398
ko00062	2.16319270863
ko00061	14024.3740666
ko04662	0.184673151774
ko03070	7666.33163484
ko03060	14348.3897522
ko00592	1.77780428252
ko02040	509.023739656
ko02030	2597.99213813
ko00380	1536.39113479
ko00500	11056.5844906
ko05120	833.556286755
ko00590	456.718238088
ko00310	1427.4681871
ko05323	27.1399999805
ko05322	8.00763143498
ko04964	10.7205939218
ko05320	3.4378832383
ko04962	8.06137734131
ko04960	0.286838049801
ko04660	2.98534087557
ko00625	3279.39331706
ko00624	2079.72200984
ko00627	1637.21261336
ko00626	4925.70121155
ko00621	0.294628233056
ko00620	12435.574189
ko00623	1.09335645238
ko00622	5.60269529982
ko00270	11616.4203541
ko00010	10786.4166541
ko00940	2.4285997784
ko00941	24.5191597033
ko01053	130.711812939
ko00943	1.20554714286
ko00100	16.3292208182
ko01057	3.427667636
ko01056	8.93245532106
ko00362	1366.47088062
ko04670	2.76752345447
ko04950	33.0015622986
ko00071	2263.10643191
ko00740	9340.06063114
ko04360	2.77381392745
ko05219	0.353182468379
ko00534	16.5228658995
ko05216	1.26347935288
ko05215	2.67765824716
ko05212	0.0953086481852
ko05211	0.143126278092
ko05210	0.073139764006
ko04912	0.374008499104
ko04910	244.309491825
ko00531	3629.10146836
ko04916	2.00388517328
ko05130	32.5080618987
ko04914	2.49595352511
ko00360	3408.90991251
ko00633	280.509489146
ko04111	5.30351108047
ko04110	1.44464706017
ko00533	1.4118972147
ko04115	2.68652595962
ko04114	1.33441947942
ko00532	15.1409947568
ko00430	10452.4363218
ko02010	3242.15792025
ko00130	4510.93449591
ko04622	16.6163459595
ko04112	10461.2863093
ko00040	11899.8163492
ko00730	16352.8200673
