PID	Abundance
M00279	45.6178340004
M00276	1040.24553718
M00277	690.373415108
M00274	367.284580189
M00275	576.736748398
M00272	101.674280904
M00273	2810.21235172
M00270	793.190674383
M00271	1968.47137682
M00377	0
M00376	0
M00375	0
M00374	0
M00373	0
M00372	0
M00278	0
M00370	0
M00012	2.82828145235e-06
M00013	0
M00010	18520.2288671
M00011	283.231271375
M00016	6732.20921388
M00017	2060.40391668
M00014	16.3623123514
M00015	19260.7000784
M00153	14774.4169792
M00152	0
M00018	9075.7041546
M00019	4727.73104425
M00157	18416.2467968
M00156	0
M00155	0
M00154	0
M00128	0.000515639985188
M00129	0
M00126	19122.0992929
M00127	8928.65009525
M00124	13276.0046596
M00125	23694.1953297
M00122	0
M00123	16450.9911838
M00120	20027.2688144
M00121	577.525292037
M00089	3.22748461263
M00088	90.9099086392
M00081	778.408549018
M00080	0
M00083	22709.6242379
M00082	1.00754074e-06
M00085	2.62828805635e-15
M00087	158.269416291
M00086	26435.348582
M00333	0
M00332	0
M00331	0
M00330	0
M00337	0
M00336	0
M00335	0
M00334	0
M00339	0
M00338	533.220703858
M00238	2079.20039841
M00239	3038.55541868
M00232	75.4049898383
M00233	36.1632320515
M00230	43.7202240686
M00231	8.94180702297e-05
M00236	5010.12443599
M00237	1885.48306302
M00234	336.057116521
M00235	0.000355209648452
M00346	5.77450408536e-14
M00347	0
M00344	153.080986209
M00345	67.8155573838
M00342	0.00387709742213
M00343	0.00666943154035
M00340	0
M00341	0
M00348	138.187181113
M00349	115.704791109
M00162	0
M00163	0
M00160	0
M00288	0
M00166	2.5228423427e-06
M00167	1.16942021066
M00164	18416.2467968
M00165	8.57324717823e-06
M00283	70.7890411004
M00282	1256.87677526
M00168	87.6867899468
M00169	20615.1500027
M00287	102.255539233
M00286	0
M00285	1.13367711812e-08
M00284	0
M00049	16104.9488213
M00048	10416.4755258
M00045	16457.3377905
M00044	0
M00047	0
M00046	79.450972276
M00040	23.4466073984
M00043	1.31402645112e-13
M00042	0
M00265	780.130644945
M00264	0.0055765733863
M00267	1088.23838803
M00266	1049.20365125
M00261	2.91537732524e-05
M00260	0
M00263	4.77779402955e-05
M00262	0
M00302	1.27423387204e-05
M00303	75.9515902558
M00300	600.20178063
M00301	0
M00306	3.38006210234
M00307	787.939051104
M00304	0.00018319623541
M00305	0.0211824277442
M00289	23.8938418221
M00161	0
M00281	2.5005177745
M00001	26914.880553
M00003	26439.7463207
M00002	26339.6312112
M00005	21299.1836834
M00004	17242.1667703
M00007	21678.4353328
M00006	14313.1317447
M00009	373.072976282
M00008	11920.9989096
M00159	3176.328277
M00158	0
M00138	0
M00135	193.718504491
M00134	299.449782415
M00137	0
M00136	0.00101295194015
M00131	6.32371201493
M00130	0.0035098665623
M00133	2448.02552706
M00151	4.11542562519e-05
M00150	2.17625306566
M00180	0
M00228	1156.81240508
M00182	0
M00183	4633.26845339
M00184	0
M00185	1668.76946149
M00186	22.3471877956
M00187	5.07166678137e-08
M00188	1563.31586624
M00189	2803.3647091
M00223	285.001642244
M00222	16169.5841815
M00225	91.640163531
M00224	76.330303145
M00227	155.807495309
M00226	0.695573263413
M00308	223.182457863
M00355	0
M00354	0
M00356	0
M00351	0
M00350	0
M00353	0
M00352	0
M00359	25565.3819355
M00358	0
M00319	21.2625348889
M00251	386.05177436
M00311	20994.9211499
M00259	277.147854774
M00171	50.8355978937
M00170	131.283187357
M00173	0.012036722636
M00172	87.6500667675
M00175	642.980685343
M00174	5.23944719438
M00177	0
M00176	54.1146521913
M00179	0
M00178	31390.8427543
M00078	0
M00079	2192.02492814
M00070	0
M00072	4.0665677971e-11
M00073	4.37189574964e-06
M00074	0
M00075	0
M00076	1235.94398526
M00077	2270.78107911
M00229	0
M00181	0
M00118	1.65326069751e-07
M00221	600.561725181
M00220	3.73760582506
M00250	7604.53423604
M00318	1.05216956796e-06
M00252	0.0870252583557
M00253	85.8883340049
M00254	15669.7690956
M00255	6434.21174787
M00256	22260.2145253
M00257	0
M00258	19962.8970663
M00310	818.11131151
M00313	17100.3651347
M00312	307.824101048
M00315	9.40161624533e-17
M00314	5.79924690531e-23
M00317	4.25367426397e-08
M00316	0
M00038	0.000649102335257
M00039	0
M00034	35.5912522321
M00035	1277.80274835
M00036	66.0575842316
M00037	1.03099103513e-12
M00030	1.99219176791e-08
M00031	44.8130197453
M00032	8.51866070686e-08
M00033	0
M00113	0
M00112	0
M00108	0
M00109	0
M00119	17905.7614484
M00100	37.6710019942
M00101	0
M00102	0
M00103	0
M00104	0
M00105	0
M00106	0
M00107	8.26328718892e-05
M00214	2686.88209294
M00215	104.616013312
M00216	171.813343529
M00217	0.346403751567
M00210	3140.34130185
M00211	10845.6799698
M00212	1222.28813239
M00213	0
M00148	0
M00218	0.000756352605358
M00219	21.3642138061
M00199	778.2101235
M00198	409.395562226
M00197	3376.94750553
M00194	2769.74398795
M00193	197.582217678
M00192	2.33545068079
M00191	1.98158343672
M00190	755.422820302
M00068	0
M00360	25683.3860954
M00361	2907.3177534
M00362	441.051498758
M00364	2026.17760266
M00365	1203.90962693
M00366	88.934334031
M00367	0
M00368	0
M00369	0
M00067	0
M00066	0
M00065	1.17314786345e-08
M00064	3861.20840394
M00063	17009.8079198
M00149	21268.7346623
M00061	17926.0616585
M00060	18301.4031353
M00144	9314.16009276
M00145	0
M00146	0
M00147	0
M00140	21753.7604756
M00141	782.13966229
M00142	0
M00143	2.93002378666e-12
M00309	0.0237177726663
M00269	589.133625406
M00268	114.140605447
M00098	194.040088458
M00099	6.42089928408e-06
M00092	0.979838337302
M00093	19520.4222211
M00090	1.77719944325e-08
M00091	40.3254478943
M00096	5575.12988809
M00097	0.0665178608645
M00094	4.62827682548
M00095	3.53605147155
M00324	207.038614976
M00325	359.809609052
M00326	84.8871747904
M00327	0
M00320	53.4496369958
M00321	9.11566378246e-06
M00322	0.00018438256609
M00323	0
M00328	0
M00329	5.18385668324e-07
