PID	Coverage
ko00564	0.358025
ko00680	0.241935
ko00562	0.222222
ko00563	0.0769231
ko05100	0.0307692
ko00440	0.185185
ko00250	0.592593
ko00072	0.5
ko00010	0.575
ko04650	0.025641
ko00760	0.571429
ko00920	0.4375
ko04144	0.00724638
ko00310	0.203704
ko04146	0.0428571
ko00561	0.365079
ko04140	0.047619
ko04141	0.0364964
ko04142	0.040404
ko03040	0.141667
ko02060	0.826667
ko04712	0.0416667
ko04971	0.0217391
ko00511	0.4375
ko00510	0.0909091
ko04974	0.0408163
ko00860	0.466019
ko00450	0.571429
ko00565	0.0625
ko00300	0.55
ko00195	0.222222
ko00260	0.432836
ko00190	0.364078
ko03440	0.474576
ko00750	0.533333
ko04626	0.0142857
ko00061	0.615385
ko03070	0.351351
ko02040	0.170732
ko00380	0.145161
ko00500	0.506329
ko05120	0.0181818
ko00590	0.0714286
ko05322	0.0217391
ko04962	0.0606061
ko00625	0.423077
ko00624	0.147059
ko00627	0.220339
ko00626	0.5
ko00620	0.684932
ko00270	0.560606
ko04380	0.0106383
ko00941	0.05
ko01053	0.25
ko00071	0.319149
ko00740	0.322581
ko03060	0.435897
ko04910	0.012987
ko00531	0.0714286
ko04916	0.015625
ko05130	0.0263158
ko00360	0.235294
ko00362	0.186667
ko04110	0.0291262
ko04115	0.0344828
ko00430	0.375
ko02010	0.56
ko00130	0.282051
ko04622	0.0188679
ko00633	0.136364
ko00040	0.392157
ko00730	0.772727
ko01040	0.137931
ko00311	0.142857
ko03018	0.28
ko04510	0.0075188
ko03013	0.0606061
ko03010	0.388889
ko05200	0.0083682
ko03015	0.0754717
ko00600	0.15
ko05142	0.0121951
ko00520	0.53271
ko00521	0.470588
ko05146	0.0128205
ko00052	0.508772
ko00053	0.228571
ko00051	0.701493
ko00400	0.548387
ko00350	0.295082
ko00480	0.421053
ko00640	0.439394
ko00720	0.567164
ko02020	0.475155
ko03008	0.0609756
ko04145	0.0215054
ko04614	0.117647
ko00290	0.863636
ko03410	0.365854
ko05010	0.00714286
ko00980	0.0454545
ko00410	0.419355
ko05150	0.0615385
ko00791	0.214286
ko00790	0.625
ko00020	0.679245
ko00710	0.0277778
ko00340	0.578947
ko00785	0.75
ko04130	0.0294118
ko00550	0.864865
ko00650	0.550725
ko03030	0.352941
ko02030	0.461538
ko04745	0.0555556
ko04530	0.0144928
ko04621	0.0196078
ko04620	0.0135135
ko04623	0.0227273
ko04330	0.0357143
ko00910	0.505051
ko00513	0.0204082
ko00460	0.25
ko00780	0.8
ko00630	0.439394
ko00970	0.46875
ko00030	0.590909
ko00230	0.358333
ko04122	0.857143
ko04120	0.0168067
ko00540	0.666667
ko00660	0.75
ko03020	0.237288
ko04512	0.0357143
ko04630	0.00847458
ko00330	0.504
ko00908	0.125
ko04930	0.0322581
ko04320	0.0416667
ko03430	0.511111
ko00900	0.714286
ko04520	0.0169492
ko00903	0.428571
ko00471	1
ko00473	1
ko05014	0.0465116
ko00280	0.421053
ko04810	0.0138889
ko04210	0.0322581
ko00240	0.421053
ko04010	0.00543478
ko04011	0.0769231
ko01055	1
ko04113	0.020202
ko04310	0.0206186
ko03420	0.229167
ko00770	0.689655
ko00670	0.666667
ko03050	0.0416667
ko04112	0.290323
