PID	Abundance
M00276	490.721235837
M00277	20.0240187302
M00274	119.864072094
M00275	105.084316006
M00272	2.56987856967e-05
M00273	782.999088632
M00270	177.173639212
M00271	133.711811721
M00377	0
M00376	0
M00375	0
M00374	0
M00373	0
M00278	5.39099449372
M00279	95.2156896151
M00012	0.318691057711
M00013	0
M00010	565.626140174
M00011	978.781862821
M00016	1160.03435651
M00017	1174.9497884
M00014	0
M00015	761.435027209
M00153	1147.75624832
M00152	0
M00018	1464.92074521
M00150	573.860223041
M00157	1994.92195387
M00156	543.428188069
M00155	0
M00154	0
M00128	0
M00129	2.63609609197e-05
M00126	718.497797546
M00127	828.329150542
M00124	185.481994882
M00125	1937.8397764
M00122	1.77995210981
M00123	850.798967196
M00120	1294.13957612
M00121	874.821372686
M00089	7.41901475112e-05
M00088	0
M00081	0.007207208686
M00080	0
M00083	1917.65384864
M00082	1.83212021801e-06
M00085	0
M00087	19.1953970187
M00086	1379.34013939
M00333	0
M00332	0
M00331	0
M00330	0
M00336	0
M00335	0
M00334	27.4156252273
M00339	0
M00338	141.667598938
M00238	1490.26174304
M00239	1151.99159607
M00232	0
M00233	24.1217898758
M00230	0.280243029501
M00231	8.14378202342e-05
M00236	1354.46909937
M00237	408.112794694
M00234	53.095447528
M00235	0.311520505309
M00346	0.712878454606
M00347	0
M00344	45.1236084577
M00345	45.8489229044
M00342	0
M00343	0
M00340	0
M00341	0
M00348	19.0223533181
M00349	191.698254942
M00162	0
M00163	0
M00289	1.10504842309
M00161	0
M00166	0
M00167	40.9295218095
M00164	1994.92195387
M00165	0
M00283	249.189283276
M00282	81.0317442958
M00281	82.5881973639
M00280	140.38736572
M00287	9.11773064014
M00286	0
M00285	0
M00284	0
M00049	2168.97965587
M00048	1933.67604237
M00045	414.850752884
M00044	0
M00047	0
M00046	7.95454230713
M00040	14.2981789647
M00042	0
M00293	0
M00265	486.860388971
M00264	5.77789452088e-07
M00267	239.869222344
M00266	94.275540506
M00261	0
M00260	0
M00263	0
M00262	0
M00302	0
M00303	0.399321860387
M00300	349.839235211
M00301	0
M00306	0.925162686288
M00268	240.980816158
M00304	0.0112654259601
M00305	0.0154312928897
M00160	0
M00288	0
M00168	850.09883884
M00001	2051.11041793
M00003	1973.99746279
