PID	Coverage
ko00564	0.37037
ko00680	0.268817
ko00562	0.2
ko00563	0.0384615
ko00561	0.412698
ko00440	0.148148
ko00250	0.62963
ko04940	0.0416667
ko00010	0.575
ko04650	0.025641
ko03450	0.0526316
ko00760	0.571429
ko00920	0.46875
ko04144	0.0507246
ko04145	0.0215054
ko04146	0.0571429
ko05100	0.0307692
ko04140	0.0952381
ko04141	0.0145985
ko04142	0.0707071
ko03040	0.191667
ko02060	0.813333
ko00511	0.5
ko00510	0.0909091
ko05110	0.0425532
ko04974	0.0816327
ko00860	0.485437
ko00450	0.571429
ko00565	0.0625
ko00300	0.55
ko00195	0.031746
ko00260	0.492537
ko00190	0.339806
ko03440	0.491525
ko00750	0.533333
ko04626	0.0142857
ko00311	0.0714286
ko00590	0.0714286
ko00061	0.615385
ko03070	0.445946
ko00903	0.428571
ko00380	0.177419
ko00500	0.544304
ko05120	0.0363636
ko05322	0.0217391
ko04962	0.0606061
ko00625	0.423077
ko00627	0.254237
ko00626	0.464286
ko00620	0.712329
ko00270	0.590909
ko04380	0.0106383
ko05111	0.0238095
ko00941	0.1
ko01053	0.3125
ko00100	0.0645161
ko00071	0.340426
ko00740	0.322581
ko03060	0.487179
ko04910	0.012987
ko00531	0.214286
ko05130	0.0263158
ko00360	0.294118
ko00633	0.181818
ko00362	0.226667
ko04110	0.0194175
ko04115	0.0172414
ko04114	0.0135135
ko00430	0.4375
ko02010	0.587692
ko00130	0.410256
ko04330	0.0714286
ko00040	0.392157
ko00730	0.772727
ko04111	0.00847458
ko01040	0.172414
ko03018	0.32
ko00310	0.296296
ko03013	0.0681818
ko03010	0.409722
ko05200	0.0083682
ko03015	0.0566038
ko00600	0.175
ko05143	0.0285714
ko00520	0.560748
ko00521	0.470588
ko00052	0.508772
ko00053	0.257143
ko00051	0.671642
ko00400	0.580645
ko00350	0.327869
ko00480	0.5
ko00640	0.484848
ko00720	0.58209
ko02020	0.490683
ko03008	0.0731707
ko00290	0.909091
ko04610	0.0144928
ko03410	0.365854
ko05010	0.0142857
ko05012	0.00884956
ko00630	0.469697
ko00410	0.419355
ko05150	0.107692
ko00791	0.214286
ko00790	0.666667
ko00020	0.716981
ko00710	0.0277778
ko00340	0.605263
ko00785	0.75
ko04130	0.0588235
ko00550	0.810811
ko00650	0.637681
ko03030	0.352941
ko02030	0.461538
ko04530	0.0289855
ko00514	0.0357143
ko04612	0.0243902
ko04621	0.0392157
ko04620	0.027027
ko04623	0.0227273
ko04622	0.0377358
ko00910	0.545455
ko00460	0.321429
ko00830	0.0285714
ko00780	0.7
ko00970	0.46875
ko00030	0.613636
ko00670	0.777778
ko00230	0.358333
ko04122	0.857143
ko04120	0.0252101
ko00540	0.7
ko03022	0.0571429
ko00660	0.833333
ko03020	0.220339
ko04512	0.0535714
ko04976	0.0172414
ko00330	0.544
ko04080	0.00334448
ko04514	0.011236
ko00908	0.125
ko04320	0.0416667
ko03430	0.511111
ko00906	0.0285714
ko00900	0.657143
ko04520	0.0169492
ko02040	0.317073
ko00471	1
ko00473	1
ko05014	0.0232558
ko04510	0.0075188
ko04810	0.0138889
ko04210	0.016129
ko00240	0.407895
ko04010	0.00543478
ko04011	0.0769231
ko01055	1
ko04113	0.010101
ko04310	0.0309278
ko03420	0.25
ko00770	0.724138
ko00280	0.438596
ko03050	0.0416667
ko04112	0.322581
