PID	Coverage
ko05340	0.0294118
ko00564	0.530864
ko00680	0.333333
ko00562	0.422222
ko00563	0.269231
ko05100	0.0923077
ko00440	0.296296
ko00592	0.266667
ko00250	0.833333
ko04060	0.0412844
ko00072	0.875
ko04380	0.0319149
ko04650	0.115385
ko03450	0.105263
ko00760	0.657143
ko00920	0.625
ko04144	0.231884
ko00310	0.462963
ko04146	0.257143
ko00600	0.25
ko04140	0.238095
ko04141	0.153285
ko04142	0.10101
ko00604	0.0714286
ko04260	0.0508475
ko03040	0.458333
ko04711	0.125
ko02060	0.88
ko04712	0.0833333
ko00513	0.0204082
ko00511	0.6875
ko00510	0.204545
ko05110	0.0851064
ko04974	0.122449
ko00450	0.678571
ko00565	0.125
ko00300	0.625
ko00195	0.0634921
ko00260	0.656716
ko00190	0.538835
ko03440	0.627119
ko00750	0.733333
ko04626	0.0428571
ko04666	0.0188679
ko00061	0.730769
ko04662	0.02
ko03070	0.716216
ko05211	0.04
ko00903	0.52381
ko00380	0.274194
ko00500	0.734177
ko05120	0.109091
ko00590	0.142857
ko05323	0.123077
ko05322	0.0869565
ko04962	0.0909091
ko04660	0.0125
ko00625	0.576923
ko00624	0.205882
ko00627	0.389831
ko00626	0.535714
ko00621	0.538462
ko00620	0.876712
ko00623	0.571429
ko00270	0.651515
ko00010	0.7375
ko00940	0.04
ko00941	0.05
ko01053	0.53125
ko01056	0.1
ko04672	0.0540541
ko04670	0.028169
ko00071	0.446809
ko00740	0.451613
ko04340	0.128205
ko04360	0.025
ko05219	0.030303
ko04912	0.0333333
ko05216	0.0357143
ko05215	0.0294118
ko05212	0.0188679
ko03060	0.74359
ko05210	0.0204082
ko01055	1
ko00534	0.208333
ko05332	0.0555556
ko04910	0.0649351
ko00531	0.357143
ko04916	0.03125
ko05130	0.0263158
ko04914	0.0169492
ko00360	0.411765
ko00361	0.526316
ko04111	0.0677966
ko04110	0.126214
ko00364	0.4
ko00533	0.0714286
ko04115	0.0517241
ko04114	0.027027
ko00532	0.047619
ko00430	0.5
ko02010	0.726154
ko00130	0.589744
ko04330	0.285714
ko00633	0.545455
ko00040	0.705882
ko00730	0.772727
ko00362	0.306667
ko01040	0.37931
ko00311	0.214286
ko03018	0.56
ko04512	0.125
ko00281	0.5625
ko04145	0.0860215
ko03013	0.19697
ko03010	0.506944
ko05200	0.0251046
ko00601	0.08
ko03015	0.207547
ko04113	0.030303
ko05020	0.172414
ko05143	0.0285714
ko05142	0.0365854
ko00520	0.719626
ko05140	0.0181818
ko05146	0.025641
ko05144	0.015873
ko00052	0.596491
ko00053	0.428571
ko00051	0.80597
ko00400	0.66129
ko00350	0.42623
ko00480	0.605263
ko00643	0.333333
ko00640	0.757576
ko00720	0.686567
ko00960	0.0434783
ko02020	0.68323
ko00522	0.0909091
ko04020	0.0300752
ko03008	0.134146
ko04966	0.1875
ko00290	0.909091
ko04614	0.0588235
ko04610	0.0289855
ko00363	0.583333
ko03410	0.682927
ko05010	0.0142857
ko00603	0.0714286
ko05012	0.0176991
ko00980	0.0454545
ko00410	0.612903
ko00983	0.0909091
ko05150	0.138462
ko00791	0.285714
ko00790	0.75
ko04540	0.0185185
ko00020	0.924528
ko00710	0.0555556
ko04710	0.166667
ko00340	0.736842
ko00785	1
ko04130	0.147059
ko00550	0.891892
ko00650	0.826087
ko03030	0.686275
ko02030	0.807692
ko03320	0.0545455
ko04744	0.0588235
ko04530	0.0434783
ko00830	0.0571429
ko00514	0.107143
ko04621	0.117647
ko04620	0.0405405
ko04623	0.0681818
ko04622	0.0566038
ko00910	0.666667
ko04971	0.0217391
ko00460	0.321429
ko00521	0.647059
ko00780	1
ko00630	0.666667
ko00970	0.53125
ko00030	0.681818
ko04972	0.015625
ko00670	0.814815
ko00230	0.516667
ko04122	0.809524
ko04120	0.193277
ko00540	0.7
ko05111	0.142857
ko03022	0.314286
ko00660	0.833333
ko03020	0.423729
ko04630	0.0762712
ko04350	0.06
ko00140	0.142857
ko05410	0.0133333
ko00330	0.656
ko04080	0.0568562
ko04514	0.0449438
ko00908	0.125
ko04930	0.0645161
ko04320	0.291667
ko03430	0.733333
ko00906	0.0857143
ko00900	0.8
ko04520	0.0508475
ko02040	0.634146
ko00471	1
ko00473	1
ko05014	0.0232558
ko04950	0.12
ko00561	0.492063
ko04510	0.037594
ko04810	0.0277778
ko04210	0.0322581
ko00240	0.585526
ko04012	0.05
ko04010	0.119565
ko04011	0.153846
ko00100	0.193548
ko00860	0.660194
ko04640	0.0384615
ko05016	0.0136054
ko04310	0.164948
ko03420	0.583333
ko00770	0.862069
ko00280	0.614035
ko04150	0.166667
ko04920	0.111111
ko03050	0.229167
ko00930	0.5
ko04112	0.516129
ko04722	0.0235294
