PID	Abundance
M00279	1010.65131476
M00276	4887.1238954
M00277	369.333264237
M00274	679.97227126
M00275	1657.06475088
M00272	89.7707075202
M00273	10047.5199728
M00270	2613.74117745
M00271	3166.07972846
M00377	0
M00376	0
M00375	0
M00374	0
M00373	0
M00372	0
M00278	54.3189824633
M00370	0
M00012	600.481445143
M00013	1.64832044467e-06
M00010	4796.48025863
M00011	10292.2799436
M00016	5145.5258987
M00017	8810.36147697
M00014	74.4734396261
M00015	10959.383544
M00153	8867.01885903
M00152	0
M00018	11747.5093468
M00019	12823.0630754
M00157	15571.2913209
M00156	1077.01897813
M00155	0
M00154	0
M00128	60.2862442329
M00129	180.614754365
M00126	4749.85372835
M00127	5120.66905996
M00124	747.559601299
M00125	11309.575238
M00122	16.5371863369
M00123	8598.97382087
M00120	12307.6181422
M00121	9643.7164572
M00089	9.9554145998e-23
M00088	348.749879155
M00081	4.27537177129e-07
M00080	0
M00083	11533.989216
M00082	43.762520151
M00085	0.00170341858473
M00087	75.8145515496
M00086	11046.032302
M00333	0
M00332	0
M00331	0
M00330	13.3772523888
M00336	8158.3177237
M00335	0
M00334	188.522781994
M00339	0
M00338	661.95702785
M00238	12612.0310942
M00239	11624.3555908
M00232	255.881602586
M00233	384.816647857
M00230	58.0789805779
M00231	0.00103861307792
M00236	11029.567156
M00237	2391.94650707
M00234	601.854935055
M00235	20.9545281874
M00346	8.67687086236e-06
M00347	0
M00344	1319.62795082
M00345	5.64615527677
M00342	0
M00343	0
M00340	0
M00341	0
M00348	141.846267626
M00349	363.926704682
M00162	0
M00163	0
M00160	0
M00288	0
M00166	0
M00167	173.722625535
M00164	15571.2913209
M00165	0
M00283	1476.70010632
M00282	675.854906383
M00168	9992.39422229
M00169	4880.75645094
M00287	1.62419696575
M00286	4.3715924978e-11
M00285	4.78461817443e-06
M00284	0
M00049	16335.5792619
M00048	15629.67832
M00045	2648.36483858
M00044	0
M00047	1.98804419199e-25
M00046	44.233673897
M00040	16.4782075877
M00043	2.65929022681e-07
M00042	0
M00265	7765.03547684
M00264	1.02988469056e-08
M00267	5127.36179793
M00266	702.829448002
M00261	0.000234856356791
M00260	0
M00263	0.965300268934
M00262	0.00342759537385
M00302	1.04614764382e-09
M00303	0.00165346800941
M00300	301.855859184
M00301	0
M00306	1.70985663555
M00307	10851.4686881
M00304	3.78246923681
M00305	0.000931816681767
M00289	23.8936328052
M00161	0
M00281	1462.07080886
M00001	13500.0355604
M00003	14410.6187446
M00002	16369.1535194
M00005	16612.8571842
M00004	11531.9398616
M00007	11303.2655497
M00006	11770.057762
M00009	7199.03761763
M00008	2939.83392491
M00159	2715.34883592
M00158	0
M00138	0
M00135	251.111488045
M00134	1788.95602557
M00137	0
M00136	14.5005007568
M00131	0
M00130	0.0181472298812
M00133	1919.72980078
M00132	0
M00151	1193.17708071
M00150	7851.99425176
M00180	0
M00228	7805.62499773
M00182	0
M00183	15106.4628897
M00184	0
M00185	4765.35395877
M00186	465.159452199
M00187	0.000282707047375
M00188	8487.15298847
M00189	9490.00047555
M00223	1152.88315616
M00222	2384.67419536
M00225	91.353625007
M00224	157.774523448
M00227	253.219032555
M00226	123.226772733
M00308	0
M00355	0
M00354	0
M00357	0
M00356	0
M00351	0
M00350	0
M00353	4.26373824184e-17
M00352	0
M00359	15020.3057479
M00358	0
M00319	2330.88125252
M00251	42.1088858931
M00311	1433.37262345
M00259	6395.65431807
M00171	206.551974077
M00170	7920.42694698
M00173	207.145191437
M00172	5047.29259839
M00175	288.818254103
M00174	67.8901390732
M00177	0
M00176	166.39054093
M00179	0
M00178	20061.6665646
M00078	0.00123186097159
M00079	60.5420662929
M00070	0
M00071	0
M00072	9.05505932254e-05
M00073	1.91755711926e-07
M00074	0
M00075	0
M00076	48.4722079866
M00077	50.7494361895
M00229	5972.76181047
M00181	0
M00118	1480.26074256
M00221	1490.43323187
M00220	1.56435319864
M00250	3103.53945292
M00318	756.814746294
M00252	197.209432741
M00253	15.8848136045
M00254	6752.11825409
M00255	9104.10335085
M00256	14726.9604548
M00257	4.17403258884e-09
M00258	10799.9814958
M00310	72.0774308714
M00313	10.4847853909
M00312	9.61850692054e-11
M00315	0
M00314	0
M00317	972.709192903
M00316	48.7402159434
M00038	0
M00039	0
M00034	3.3822925195e-06
M00035	2429.92404174
M00036	246.84182355
M00037	0
M00030	1.53166864508e-09
M00031	0
M00032	7.96652573433e-09
M00033	0
M00113	0
M00112	0
M00109	0
M00119	2025.88179561
M00100	0.000118599333527
M00101	0
M00102	0
M00103	0
M00104	0
M00105	0
M00106	0
M00107	0
M00214	7666.51020229
M00215	266.033364415
M00216	225.166476287
M00217	44.5220554214
M00210	7081.64513563
M00211	496.102726961
M00212	2409.93978243
M00213	0
M00148	0
M00218	46.3105388884
M00219	193.714659423
M00199	122.247305572
M00198	181.410760113
M00197	3972.64091741
M00194	3991.20968388
M00193	403.906788736
M00192	4.98903455062e-05
M00191	5568.73808982
M00190	8873.31072074
M00142	0
M00068	0
M00360	16035.6867448
M00361	7.3231466299
M00362	40.2152611122
M00364	5298.40503145
M00365	1030.67390978
M00366	29.0697072092
M00367	1.32621002849e-05
M00368	0
M00066	1.1508233744e-09
M00065	0
M00064	8644.19687037
M00063	9473.3589388
M00149	5979.42885659
M00061	64.1837304982
M00060	10002.5116609
M00144	2044.01845205
M00145	0
M00146	0
M00147	0
M00140	12172.4314474
M00141	281.550485527
M00069	0
M00143	0
M00309	0
M00269	6668.63936882
M00268	1100.5226229
M00098	393.122606645
M00099	0
M00092	0.134592253403
M00093	11670.9052253
M00090	4.5757069659e-07
M00091	59.6983329831
M00096	9396.59853736
M00097	95.5897206144
M00094	0
M00095	2161.59662076
M00324	5052.45631485
M00325	2530.98919029
M00326	100.453966288
M00327	0
M00320	7372.40436415
M00321	0
M00322	0.000434177852774
M00323	0
M00328	4.50454217281e-11
M00329	0
