PID	Coverage
ko05340	0.0882353
ko00564	0.469136
ko00680	0.274194
ko00562	0.377778
ko00563	0.192308
ko05100	0.153846
ko00440	0.0740741
ko00592	0.0666667
ko00250	0.666667
ko04060	0.0550459
ko00072	0.5
ko04380	0.0319149
ko04650	0.128205
ko03450	0.105263
ko00760	0.685714
ko00920	0.59375
ko04144	0.217391
ko00310	0.462963
ko04146	0.214286
ko00600	0.25
ko04140	0.238095
ko04141	0.131387
ko04142	0.131313
ko04260	0.0338983
ko03040	0.408333
ko04711	0.25
ko02060	0.84
ko04712	0.0833333
ko00511	0.5625
ko00510	0.113636
ko05110	0.0425532
ko04974	0.163265
ko00450	0.642857
ko00565	0.125
ko00300	0.6
ko00195	0.0634921
ko00260	0.61194
ko00190	0.436893
ko03440	0.576271
ko00750	0.733333
ko04626	0.0428571
ko04664	0.0465116
ko04666	0.0377358
ko00061	0.769231
ko04662	0.04
ko03070	0.72973
ko05211	0.02
ko00903	0.52381
ko00380	0.290323
ko00500	0.696203
ko05120	0.0545455
ko00590	0.142857
ko05323	0.107692
ko05322	0.0869565
ko05320	0.04
ko04962	0.0909091
ko04960	0.0416667
ko04660	0.0125
ko00625	0.538462
ko00624	0.205882
ko00627	0.389831
ko00626	0.535714
ko00621	0.384615
ko00620	0.808219
ko00623	0.428571
ko00270	0.606061
ko00010	0.6875
ko00940	0.08
ko00941	0.05
ko01053	0.8125
ko00100	0.16129
ko01056	0.1
ko04672	0.0810811
ko04670	0.0422535
ko00071	0.382979
ko00740	0.419355
ko04340	0.205128
ko04360	0.05
ko04912	0.0166667
ko05216	0.0714286
ko05215	0.0147059
ko03060	0.615385
ko05210	0.0204082
ko00561	0.460317
ko00534	0.208333
ko04910	0.0649351
ko00531	0.0714286
ko04916	0.03125
ko05130	0.0263158
ko04914	0.0338983
ko00360	0.411765
ko00361	0.421053
ko04111	0.0423729
ko04110	0.0776699
ko00364	0.266667
ko00533	0.0714286
ko04115	0.103448
ko04114	0.0405405
ko00430	0.625
ko02010	0.68
ko00130	0.641026
ko04330	0.428571
ko00633	0.409091
ko00040	0.509804
ko00730	0.772727
ko00362	0.266667
ko01040	0.241379
ko00311	0.285714
ko03018	0.52
ko04512	0.107143
ko00281	0.4375
ko04145	0.107527
ko03013	0.159091
ko03010	0.486111
ko05200	0.0292887
ko00601	0.04
ko03015	0.245283
ko04113	0.030303
ko00522	0.0909091
ko05142	0.0243902
ko00520	0.64486
ko05140	0.0545455
ko05146	0.0512821
ko05144	0.015873
ko00052	0.526316
ko00053	0.371429
ko00051	0.776119
ko00400	0.596774
ko00350	0.393443
ko00480	0.605263
ko00643	0.333333
ko00640	0.606061
ko00720	0.626866
ko00960	0.0434783
ko02020	0.645963
ko04020	0.0300752
ko03008	0.134146
ko04966	0.0625
ko00290	0.909091
ko04614	0.0588235
ko04610	0.0144928
ko00363	0.666667
ko03410	0.609756
ko05010	0.0142857
ko05012	0.00884956
ko00980	0.0454545
ko00410	0.516129
ko00983	0.0909091
ko05150	0.138462
ko00791	0.0714286
ko00790	0.708333
ko04540	0.0185185
ko00020	0.830189
ko00710	0.0277778
ko04710	0.166667
ko00340	0.631579
ko00785	1
ko04130	0.0882353
ko00550	0.864865
ko00650	0.637681
ko03030	0.529412
ko02030	0.730769
ko03320	0.0545455
ko04744	0.0588235
ko04530	0.0724638
ko00830	0.114286
ko00514	0.142857
ko04612	0.0243902
ko04621	0.0784314
ko04620	0.027027
ko04623	0.0454545
ko04622	0.0754717
ko04270	0.0365854
ko00910	0.585859
ko00513	0.0408163
ko00460	0.357143
ko04970	0.0169492
ko00521	0.529412
ko00780	0.9
ko00630	0.636364
ko00970	0.5
ko00030	0.704545
ko00670	0.740741
ko00230	0.445833
ko04122	0.809524
ko04120	0.176471
ko00540	0.7
ko05111	0.214286
ko03022	0.257143
ko00660	0.833333
ko03020	0.271186
ko04630	0.0677966
ko04350	0.14
ko00140	0.114286
ko05414	0.0121951
ko05416	0.0526316
ko00330	0.576
ko04080	0.09699
ko05310	0.0526316
ko04514	0.0674157
ko00908	0.125
ko04930	0.0645161
ko04320	0.291667
ko03430	0.622222
ko00906	0.171429
ko00900	0.8
ko04520	0.0508475
ko02040	0.609756
ko00471	1
ko00473	1
ko05014	0.0232558
ko04950	0.24
ko04510	0.0300752
ko04810	0.0486111
ko04210	0.0645161
ko00240	0.486842
ko04012	0.116667
ko04010	0.125
ko04011	0.153846
ko01055	1
ko00860	0.621359
ko04640	0.0384615
ko05016	0.0272109
ko04310	0.175258
ko03420	0.416667
ko00770	0.758621
ko00280	0.491228
ko04150	0.133333
ko04920	0.111111
ko03050	0.104167
ko00930	0.5
ko04112	0.516129
ko04722	0.0352941
