PID	Coverage
ko00564	0.407407
ko00680	0.392473
ko00562	0.377778
ko00563	0.153846
ko05100	0.0769231
ko00440	0.259259
ko00250	0.833333
ko04062	0.00746269
ko04060	0.0321101
ko00072	0.75
ko00010	0.65
ko05412	0.0153846
ko04650	0.115385
ko03450	0.105263
ko00760	0.685714
ko00920	0.5625
ko04144	0.108696
ko00310	0.333333
ko04146	0.185714
ko00600	0.375
ko04140	0.0952381
ko04141	0.160584
ko04142	0.111111
ko00604	0.0714286
ko04260	0.0508475
ko03040	0.383333
ko02060	0.6
ko04712	0.0416667
ko00513	0.0204082
ko00511	0.6875
ko00510	0.159091
ko05110	0.148936
ko04974	0.142857
ko00450	0.785714
ko00565	0.125
ko00300	0.725
ko00196	0.0243902
ko00195	0.047619
ko00260	0.656716
ko00190	0.436893
ko03440	0.542373
ko00750	0.733333
ko04626	0.0285714
ko00062	0.142857
ko00061	0.576923
ko03070	0.554054
ko05211	0.02
ko02040	0.756098
ko00380	0.241935
ko00500	0.835443
ko05120	0.0909091
ko00590	0.142857
ko05323	0.123077
ko05322	0.0434783
ko04964	0.0833333
ko04962	0.030303
ko00625	0.653846
ko00624	0.117647
ko00627	0.338983
ko00626	0.357143
ko00620	0.849315
ko00270	0.742424
ko00940	0.04
ko00941	0.1
ko01053	0.1875
ko00100	0.16129
ko01056	0.1
ko04670	0.0140845
ko04950	0.08
ko00071	0.404255
ko00740	0.483871
ko04360	0.025
ko05219	0.030303
ko05215	0.0147059
ko05212	0.0188679
ko03060	0.538462
ko00561	0.460317
ko00534	0.0833333
ko04910	0.025974
ko00531	0.571429
ko04916	0.03125
ko05130	0.0263158
ko04914	0.0508475
ko00360	0.45098
ko00361	0.210526
ko00362	0.386667
ko04110	0.00970874
ko00533	0.0714286
ko00121	1
ko00532	0.047619
ko00430	0.375
ko02010	0.624615
ko00130	0.564103
ko04330	0.142857
ko00633	0.818182
ko00040	0.686275
ko00730	0.772727
ko04111	0.0169492
ko01040	0.241379
ko00311	0.214286
ko04514	0.0449438
ko04512	0.0892857
ko00281	0.4375
ko04145	0.129032
ko03013	0.159091
ko03010	0.472222
ko05200	0.0209205
ko00601	0.04
ko03015	0.132075
ko04113	0.010101
ko00312	0.285714
ko05020	0.0689655
ko05142	0.0121951
ko00520	0.71028
ko05140	0.0181818
ko00521	0.647059
ko05146	0.025641
ko00052	0.561404
ko00053	0.371429
ko00051	0.686567
ko00400	0.66129
ko00350	0.42623
ko00480	0.473684
ko00640	0.712121
ko00720	0.656716
ko00960	0.0434783
ko02020	0.695652
ko04020	0.0225564
ko03008	0.146341
ko04966	0.1875
ko00290	0.909091
ko04614	0.176471
ko04610	0.0289855
ko04612	0.0243902
ko03410	0.536585
ko05010	0.0214286
ko00603	0.142857
ko05012	0.00884956
ko00630	0.636364
ko00410	0.516129
ko05016	0.00680272
ko05150	0.0615385
ko00791	0.214286
ko00790	0.75
ko00020	0.849057
ko00710	0.0277778
ko04710	0.111111
ko00340	0.710526
ko00785	1
ko04130	0.0588235
ko00550	0.783784
ko00650	0.681159
ko03030	0.509804
ko04742	0.0434783
ko02030	0.769231
ko03320	0.0181818
ko04744	0.0588235
ko04530	0.0434783
ko00514	0.0714286
ko04621	0.0392157
ko04620	0.0405405
ko04623	0.0227273
ko04622	0.0754717
ko04270	0.0121951
ko00910	0.59596
ko00460	0.321429
ko00830	0.171429
ko00780	0.7
ko04973	0.105263
ko00970	0.46875
ko00030	0.772727
ko00670	0.814815
ko00230	0.4625
ko04122	0.666667
ko04120	0.142857
ko00540	0.666667
ko05111	0.238095
ko03022	0.171429
ko00660	0.75
ko03020	0.271186
ko04630	0.0677966
ko04350	0.06
ko00140	0.314286
ko05414	0.0121951
ko00983	0.136364
ko05416	0.0263158
ko00330	0.592
ko04080	0.0468227
ko03018	0.4
ko00908	0.125
ko04930	0.0322581
ko04320	0.25
ko03430	0.711111
ko00906	0.0857143
ko00900	0.742857
ko04520	0.0338983
ko00903	0.333333
ko00471	1
ko00473	1
ko05014	0.0930233
ko00592	0.133333
ko04510	0.0300752
ko04810	0.0277778
ko04210	0.0483871
ko00240	0.486842
ko04012	0.05
ko04010	0.0380435
ko04011	0.0769231
ko01055	1
ko00860	0.592233
ko04070	0.0526316
ko04640	0.025641
ko04310	0.113402
ko03420	0.479167
ko00770	0.827586
ko00280	0.578947
ko04150	0.133333
ko04920	0.0444444
ko03050	0.125
ko00930	0.0714286
ko04112	0.516129
ko04722	0.0117647
