PID	Coverage
ko00564	0.481481
ko00680	0.424731
ko00562	0.377778
ko00563	0.0384615
ko05100	0.107692
ko00440	0.296296
ko00250	0.851852
ko04060	0.0321101
ko00072	1
ko00010	0.7625
ko04650	0.0897436
ko03450	0.0526316
ko00760	0.771429
ko00920	0.59375
ko04144	0.15942
ko00310	0.462963
ko04146	0.171429
ko00600	0.375
ko04140	0.0952381
ko04141	0.153285
ko04142	0.131313
ko00604	0.0714286
ko04260	0.0508475
ko03040	0.425
ko04711	0.125
ko02060	0.8
ko04712	0.0833333
ko00511	0.625
ko00510	0.113636
ko05110	0.12766
ko04974	0.142857
ko00450	0.75
ko00565	0.125
ko00300	0.8
ko00195	0.0793651
ko00260	0.701493
ko00190	0.427184
ko03440	0.542373
ko00750	0.666667
ko04626	0.0285714
ko04664	0.0232558
ko04666	0.0188679
ko00061	0.576923
ko03070	0.594595
ko02040	0.780488
ko00380	0.33871
ko00500	0.772152
ko05120	0.109091
ko00590	0.107143
ko05323	0.0923077
ko05322	0.0652174
ko04964	0.0833333
ko04962	0.121212
ko04660	0.0125
ko00625	0.576923
ko00624	0.0882353
ko00627	0.338983
ko00626	0.392857
ko00621	0.0769231
ko00620	0.849315
ko00623	0.0714286
ko00622	0.05
ko00270	0.69697
ko04380	0.0106383
ko05111	0.214286
ko00941	0.05
ko01053	0.3125
ko00100	0.129032
ko04670	0.0140845
ko04950	0.08
ko00071	0.531915
ko00740	0.419355
ko05216	0.0357143
ko03060	0.538462
ko00561	0.52381
ko00534	0.0416667
ko04910	0.025974
ko00531	0.571429
ko04916	0.015625
ko05130	0.0263158
ko04914	0.0338983
ko00360	0.431373
ko00362	0.373333
ko04110	0.106796
ko04115	0.0344828
ko04114	0.0135135
ko00121	1
ko00532	0.047619
ko00430	0.375
ko02010	0.716923
ko00130	0.512821
ko04622	0.0754717
ko00633	0.727273
ko00040	0.705882
ko00730	0.818182
ko04111	0.0254237
ko01040	0.275862
ko00311	0.142857
ko04514	0.0224719
ko04512	0.0892857
ko00281	0.625
ko04145	0.139785
ko03013	0.174242
ko03010	0.527778
ko05200	0.0167364
ko00601	0.08
ko03015	0.150943
ko04113	0.040404
ko00312	0.714286
ko05020	0.0344828
ko05142	0.0121951
ko00520	0.700935
ko05140	0.0181818
ko00521	0.588235
ko00052	0.666667
ko00053	0.457143
ko00051	0.731343
ko00400	0.741935
ko00350	0.42623
ko00480	0.473684
ko00643	0.0555556
ko00640	0.742424
ko00720	0.686567
ko00960	0.0869565
ko02020	0.704969
ko04020	0.037594
ko03008	0.146341
ko04966	0.25
ko00290	1
ko04614	0.117647
ko04610	0.0144928
ko04612	0.0487805
ko03410	0.609756
ko05010	0.0142857
ko00603	0.142857
ko05012	0.00884956
ko00980	0.0454545
ko00410	0.612903
ko05016	0.0204082
ko05150	0.0769231
ko00791	0.214286
ko00790	0.708333
ko00020	0.830189
ko00710	0.0277778
ko04710	0.166667
ko00340	0.710526
ko00785	1
ko04130	0.0588235
ko00550	0.945946
ko00650	0.855072
ko03030	0.509804
ko04742	0.0434783
ko02030	0.884615
ko03320	0.0727273
ko04744	0.117647
ko04530	0.0869565
ko00514	0.0714286
ko04340	0.0512821
ko04621	0.0784314
ko04620	0.027027
ko04623	0.0227273
ko04330	0.178571
ko00910	0.565657
ko00460	0.357143
ko00830	0.0857143
ko00780	0.7
ko00630	0.575758
ko00970	0.515625
ko00030	0.795455
ko00670	0.888889
ko00230	0.541667
ko04122	0.666667
ko04120	0.134454
ko00540	0.733333
ko05014	0.0697674
ko03022	0.342857
ko00660	0.833333
ko03020	0.440678
ko04630	0.059322
ko04350	0.04
ko00140	0.314286
ko00983	0.0909091
ko00330	0.688
ko04080	0.0301003
ko03018	0.466667
ko00908	0.125
ko04930	0.0322581
ko04320	0.291667
ko03430	0.644444
ko00906	0.0857143
ko00900	0.742857
ko04520	0.0508475
ko00903	0.52381
ko00471	1
ko00473	1
ko00592	0.133333
ko04510	0.0300752
ko04810	0.0347222
ko04210	0.016129
ko00240	0.578947
ko04012	0.0333333
ko04010	0.0434783
ko04011	0.128205
ko01055	1
ko00860	0.621359
ko04640	0.0384615
ko04310	0.103093
ko03420	0.479167
ko00770	0.862069
ko00280	0.684211
ko04150	0.133333
ko04920	0.0444444
ko04973	0.105263
ko03050	0.1875
ko00930	0.0714286
ko04112	0.548387
ko04722	0.0235294
