PID	Coverage
ko05340	0.0588235
ko00564	0.493827
ko00680	0.333333
ko00562	0.333333
ko00563	0.153846
ko05100	0.107692
ko00440	0.259259
ko00592	0.2
ko00250	0.759259
ko04060	0.0229358
ko00072	0.75
ko04380	0.0212766
ko04650	0.102564
ko03450	0.0526316
ko00760	0.685714
ko00920	0.5625
ko04144	0.166667
ko00310	0.425926
ko04146	0.171429
ko00600	0.225
ko04140	0.190476
ko04141	0.10219
ko04142	0.0808081
ko00604	0.0714286
ko04260	0.0338983
ko03040	0.416667
ko04711	0.125
ko02060	0.88
ko04712	0.0833333
ko00513	0.0204082
ko00511	0.6875
ko00510	0.136364
ko05110	0.12766
ko04974	0.163265
ko00860	0.631068
ko00450	0.714286
ko00565	0.125
ko00300	0.55
ko00195	0.0793651
ko00260	0.626866
ko00190	0.427184
ko03440	0.59322
ko00750	0.733333
ko04626	0.0142857
ko04664	0.0232558
ko04666	0.0377358
ko00061	0.692308
ko04662	0.04
ko03070	0.675676
ko05211	0.02
ko00903	0.571429
ko00380	0.274194
ko00500	0.746835
ko05120	0.0909091
ko00590	0.107143
ko05323	0.0923077
ko05322	0.0869565
ko05320	0.04
ko04962	0.030303
ko04660	0.0125
ko00625	0.538462
ko00624	0.205882
ko00627	0.40678
ko00626	0.5
ko00621	0.461538
ko00620	0.835616
ko00623	0.535714
ko00270	0.621212
ko00010	0.7375
ko00941	0.05
ko01053	0.71875
ko01056	0.1
ko04672	0.0540541
ko04670	0.0140845
ko00071	0.425532
ko00740	0.419355
ko04360	0.0125
ko04912	0.0166667
ko05216	0.0714286
ko05215	0.0147059
ko03060	0.564103
ko05210	0.0204082
ko05330	0.0454545
ko00534	0.166667
ko04910	0.038961
ko00531	0.214286
ko04916	0.015625
ko05130	0.0263158
ko00360	0.431373
ko00361	0.473684
ko04111	0.00847458
ko04110	0.0582524
ko00533	0.0714286
ko04115	0.0862069
ko04114	0.027027
ko00430	0.5625
ko02010	0.753846
ko00130	0.641026
ko04330	0.285714
ko00633	0.454545
ko00040	0.686275
ko00730	0.772727
ko00362	0.346667
ko01040	0.344828
ko00311	0.214286
ko04514	0.0449438
ko04512	0.0892857
ko00281	0.5625
ko04145	0.0967742
ko03013	0.136364
ko03010	0.4375
ko05200	0.0209205
ko00601	0.04
ko03015	0.169811
ko05020	0.0344828
ko00522	0.0909091
ko05142	0.0243902
ko00520	0.691589
ko05140	0.0363636
ko05146	0.0128205
ko00052	0.596491
ko00053	0.4
ko00051	0.820896
ko00400	0.66129
ko00350	0.42623
ko00480	0.631579
ko00643	0.277778
ko00640	0.69697
ko00720	0.671642
ko00960	0.0434783
ko02020	0.701863
ko04020	0.037594
ko03008	0.121951
ko04966	0.1875
ko00290	1
ko04614	0.0588235
ko04610	0.0289855
ko03410	0.609756
ko05010	0.0142857
ko00980	0.0454545
ko00410	0.548387
ko00983	0.0909091
ko05150	0.138462
ko00791	0.214286
ko00790	0.791667
ko04540	0.0185185
ko00020	0.886792
ko00710	0.0555556
ko04710	0.166667
ko00340	0.684211
ko00785	1
ko04130	0.0588235
ko00550	0.864865
ko00650	0.768116
ko03030	0.490196
ko02030	0.807692
ko03320	0.0545455
ko04744	0.0588235
ko04530	0.0869565
ko00830	0.142857
ko00514	0.107143
ko04340	0.102564
ko04621	0.0588235
ko04620	0.027027
ko04623	0.0227273
ko04622	0.0377358
ko04270	0.0243902
ko00910	0.656566
ko00460	0.321429
ko00521	0.588235
ko00780	0.9
ko00630	0.666667
ko00970	0.5
ko00030	0.727273
ko04972	0.015625
ko00670	0.814815
ko00230	0.504167
ko04122	0.857143
ko04120	0.117647
ko00540	0.733333
ko05111	0.166667
ko03022	0.171429
ko00660	0.833333
ko03020	0.355932
ko00100	0.0645161
ko04630	0.0338983
ko04350	0.06
ko00140	0.114286
ko05414	0.0243902
ko05416	0.0263158
ko00330	0.688
ko04080	0.0434783
ko05310	0.0526316
ko03018	0.493333
ko00908	0.125
ko04930	0.0645161
ko04320	0.333333
ko03430	0.644444
ko00906	0.171429
ko00900	0.771429
ko04520	0.0677966
ko02040	0.634146
ko00471	1
ko00473	1
ko05014	0.0232558
ko04950	0.12
ko00561	0.47619
ko04510	0.0300752
ko04810	0.0277778
ko04210	0.0322581
ko00240	0.539474
ko04012	0.0833333
ko04010	0.0815217
ko04011	0.128205
ko01055	1
ko04113	0.040404
ko04640	0.025641
ko05016	0.0204082
ko04310	0.134021
ko03420	0.4375
ko00770	0.793103
ko00280	0.596491
ko04150	0.0666667
ko04920	0.0888889
ko03050	0.0833333
ko00930	0.571429
ko04112	0.483871
ko04722	0.0235294
