PID	Coverage
ko00564	0.469136
ko00680	0.419355
ko00562	0.355556
ko00563	0.0769231
ko05100	0.0615385
ko00440	0.296296
ko00250	0.851852
ko04060	0.0275229
ko00072	0.875
ko00010	0.7
ko04650	0.0769231
ko03450	0.0526316
ko00760	0.714286
ko00920	0.59375
ko04144	0.130435
ko00310	0.333333
ko04146	0.128571
ko00600	0.4
ko04140	0.142857
ko04141	0.160584
ko04142	0.10101
ko04260	0.0508475
ko03040	0.391667
ko00523	0.15625
ko02060	0.653333
ko04930	0.0322581
ko00513	0.0408163
ko00511	0.6875
ko00510	0.181818
ko04974	0.122449
ko00860	0.582524
ko00450	0.785714
ko00565	0.125
ko00904	0.030303
ko00300	0.775
ko00196	0.0243902
ko00195	0.0634921
ko00260	0.671642
ko00190	0.417476
ko03440	0.559322
ko00750	0.666667
ko04626	0.0428571
ko00311	0.142857
ko00061	0.615385
ko03070	0.527027
ko05211	0.02
ko02040	0.609756
ko00380	0.306452
ko00500	0.822785
ko05120	0.0727273
ko00590	0.142857
ko05323	0.107692
ko05322	0.0434783
ko04962	0.030303
ko00625	0.615385
ko00624	0.176471
ko00627	0.338983
ko00626	0.428571
ko00620	0.849315
ko00270	0.742424
ko05111	0.261905
ko00940	0.04
ko00941	0.1
ko01053	0.28125
ko00943	0.0769231
ko00100	0.16129
ko01056	0.1
ko04670	0.0140845
ko00071	0.468085
ko00740	0.516129
ko04360	0.0125
ko05219	0.030303
ko05216	0.0714286
ko05212	0.0188679
ko03060	0.564103
ko00561	0.460317
ko00534	0.125
ko04910	0.025974
ko00531	0.571429
ko05130	0.0263158
ko04914	0.0169492
ko00360	0.470588
ko00361	0.157895
ko00362	0.386667
ko04110	0.00970874
ko04115	0.0344828
ko00121	1
ko00532	0.047619
ko00430	0.375
ko02010	0.636923
ko00130	0.666667
ko04622	0.0566038
ko00633	0.318182
ko00040	0.745098
ko00730	0.772727
ko04111	0.00847458
ko01040	0.172414
ko00603	0.214286
ko04514	0.0224719
ko04512	0.0892857
ko00281	0.625
ko04145	0.129032
ko03013	0.151515
ko03010	0.458333
ko05200	0.0167364
ko00601	0.16
ko03015	0.0943396
ko00312	0.285714
ko05020	0.0344828
ko05142	0.0121951
ko00520	0.71028
ko05140	0.0181818
ko05146	0.025641
ko00052	0.631579
ko00053	0.457143
ko00051	0.761194
ko00400	0.725806
ko00350	0.491803
ko00480	0.5
ko00640	0.727273
ko00720	0.671642
ko00960	0.0869565
ko02020	0.729814
ko04020	0.037594
ko03008	0.097561
ko04966	0.1875
ko00290	0.909091
ko04614	0.117647
ko04610	0.0289855
ko04612	0.0243902
ko03410	0.463415
ko05010	0.0214286
ko05012	0.0176991
ko00630	0.636364
ko00410	0.516129
ko05016	0.0136054
ko05150	0.0769231
ko00791	0.214286
ko00790	0.75
ko00020	0.886792
ko00710	0.0555556
ko04710	0.0555556
ko00340	0.736842
ko00785	1
ko04130	0.117647
ko00550	0.810811
ko00650	0.797101
ko03030	0.470588
ko04742	0.0434783
ko02030	0.769231
ko03320	0.0181818
ko04530	0.0289855
ko00830	0.114286
ko00514	0.0714286
ko04340	0.025641
ko04621	0.0588235
ko04620	0.0135135
ko04623	0.0227273
ko04330	0.142857
ko04270	0.0121951
ko00910	0.565657
ko00460	0.321429
ko00521	0.588235
ko00780	0.7
ko04973	0.105263
ko00970	0.5
ko00030	0.75
ko00670	0.851852
ko00230	0.491667
ko04122	0.666667
ko05110	0.12766
ko04120	0.092437
ko00540	0.833333
ko05014	0.0697674
ko03022	0.142857
ko00660	0.916667
ko03020	0.322034
ko04630	0.0169492
ko00140	0.257143
ko00983	0.0909091
ko00330	0.6
ko04080	0.0334448
ko03018	0.386667
ko00908	0.125
ko04320	0.25
ko03430	0.666667
ko00906	0.0857143
ko00900	0.6
ko00903	0.380952
ko00471	1
ko00473	1
ko04950	0.08
ko04510	0.0225564
ko04810	0.0208333
ko04210	0.0322581
ko00240	0.519737
ko04012	0.0333333
ko04010	0.0217391
ko04011	0.102564
ko01055	1
ko04113	0.040404
ko04640	0.0128205
ko04310	0.0721649
ko03420	0.395833
ko00770	0.793103
ko00280	0.614035
ko04150	0.0666667
ko04920	0.111111
ko05160	0.0135135
ko03050	0.104167
ko00930	0.0714286
ko04112	0.516129
