PID	Abundance
M00276	925.946595425
M00277	59.0897428182
M00274	57.1925971784
M00275	201.379831478
M00272	9.51826907368
M00273	919.298201929
M00270	461.347563619
M00271	544.596342988
M00377	0
M00376	0
M00375	0
M00374	0
M00373	0
M00278	5.14174635521
M00279	269.487610142
M00012	2.15581907127
M00013	0.000104636723558
M00010	404.562407399
M00011	428.10036353
M00016	552.071123326
M00017	559.539386913
M00014	0.00604988188177
M00015	893.144886425
M00153	371.974255604
M00152	0
M00018	1022.4020593
M00150	59.6425015393
M00157	1011.67240602
M00156	0
M00155	0
M00154	0
M00128	0
M00129	0
M00126	117.724140568
M00127	272.57188204
M00124	13.5776424733
M00125	423.675425157
M00122	7.50426294552
M00123	217.142184023
M00120	686.457828093
M00121	359.173942509
M00089	0
M00088	0
M00081	0
M00080	0
M00083	954.866907929
M00082	1.07292182499
M00085	0.201299429343
M00087	3.98664124795
M00086	365.36121346
M00333	0
M00332	0
M00331	0
M00330	0
M00336	0
M00335	117.914542573
M00334	0.758017241939
M00339	0
M00338	36.2144208756
M00238	1196.45876871
M00239	1010.42777838
M00232	18.2939201238
M00233	131.767639881
M00230	0.790633516942
M00231	0
M00236	1119.5504037
M00237	527.134342598
M00234	18.5238536847
M00235	0.530351939592
M00346	0
M00347	0
M00344	114.812161726
M00345	0.780186783822
M00342	0
M00343	0
M00340	0
M00341	0
M00348	5.78880859658
M00349	6.71153770019
M00162	0
M00163	0
M00160	0
M00288	0
M00166	0
M00167	123.694985395
M00164	1011.67240602
M00165	0
M00283	470.68630603
M00282	34.9175135513
M00281	239.629743708
M00280	319.076149172
M00287	0
M00286	0
M00285	0
M00284	0
M00049	1230.2879792
M00048	1436.05413683
M00045	258.993286212
M00044	0
M00047	0
M00046	1.09319751216
M00040	1.00566540801e-06
M00042	0
M00293	0
M00265	598.237985783
M00264	0
M00267	94.2206005759
M00266	11.7541270549
M00261	0.101165759705
M00260	0
M00263	0.111987902955
M00262	0
M00302	0
M00303	9.93646205498e-05
M00300	21.1405710509
M00301	0
M00306	0.0961772430266
M00268	160.306840607
M00304	2.56794016537
M00305	0.00782072302388
M00289	0.0249756928173
M00161	0
M00168	481.482147857
M00001	1119.9481512
M00003	723.942303246
M00002	1185.55980936
M00005	1229.0322433
M00004	747.085937632
M00007	687.338294668
M00006	818.209724679
M00009	418.959514227
M00008	48.067130475
M00159	370.773389735
M00158	0
M00138	0
M00135	12.2734888621
M00134	2.91328774821
M00137	0
M00136	0
M00131	0
M00130	0.230823787006
M00133	36.8574859691
M00132	0
M00151	104.757645091
M00019	497.387550754
M00180	0
M00228	632.930861007
M00182	0
M00183	1196.93601737
M00184	0
M00185	37.9085507162
M00186	4.56794824963
M00187	0.0264646022437
M00188	720.843642079
M00189	262.123239179
M00223	10.7902008128
M00222	578.640228214
M00225	7.6118714912
M00224	6.21416837758
M00227	44.5548876264
M00226	7.6118714912
M00308	0
M00355	0
M00354	0
M00351	0
M00350	0
M00353	0
M00352	0
M00359	815.53452592
M00358	0
M00250	274.399119129
M00251	0
M00311	27.559053508
M00259	45.5771480083
M00171	16.0912339882
M00170	327.649247959
M00173	0
M00172	97.0129243602
M00175	107.683699413
M00174	3.77576228047
M00177	0
M00176	1.41563127617
M00179	0
M00178	1350.87745659
M00079	0
M00072	0
M00073	0
M00074	0
M00075	0
M00076	0
M00077	0
M00229	29.3104911148
M00181	0
M00221	110.698793757
M00220	0
M00319	156.212707882
M00318	206.492562867
M00252	15.9144590433
M00253	0.00102720367792
M00254	1041.19663607
M00255	87.261701404
M00256	919.908685236
M00257	0.00561904334162
M00258	935.226510299
M00310	0
M00313	0.346033835555
M00312	0
M00315	0
M00314	0
M00317	17.3634059401
M00316	0.634213264882
M00038	0
M00039	0
M00034	0
M00035	203.117655734
M00036	0
M00030	0
M00031	0
M00032	0
M00033	0
M00113	0
M00112	0
M00109	0
M00119	128.797156268
M00100	0
M00101	0
M00102	0
M00103	0
M00105	0
M00106	0
M00107	0
M00214	54.9683862667
M00215	0.0232964516437
M00216	27.4720106579
M00217	0
M00210	105.744142848
M00211	85.8994740746
M00212	214.414540726
M00213	0
M00148	0
M00218	0.054698148667
M00219	0
M00199	0.361272339686
M00198	13.6492266914
M00197	804.866963738
M00194	821.267332776
M00193	32.970822037
M00192	0
M00191	102.100901367
M00190	335.325545675
M00068	0
M00360	1129.49834086
M00361	0
M00362	0
M00364	143.639317246
M00365	99.0258073491
M00366	0
M00367	0
M00066	0
M00065	0
M00064	202.126134209
M00063	192.112785216
M00149	430.49401098
M00061	0
M00060	127.513352628
M00144	185.273391908
M00145	0
M00146	0
M00147	0
M00140	1013.5877856
M00141	40.5209812656
M00142	0
M00143	0
M00269	800.92440191
M00307	761.11056758
M00098	23.3185538596
M00099	0
M00092	0.145840565748
M00093	419.363242071
M00090	0
M00091	0
M00096	453.812823479
M00097	9.32300068781e-06
M00094	0
M00095	268.790282431
M00324	51.2376562577
M00325	4.76425816891
M00326	0
M00320	56.9495983567
M00321	0
M00322	0
M00323	0
M00328	0
M00249	5.21217190775
M00248	854.954445485
M00247	831.973234248
M00246	356.305050696
M00245	403.300738535
M00244	167.277363471
M00243	584.358092193
M00242	1128.75491389
M00241	0
M00240	1079.44210879
M00029	4.28233556422
M00028	430.844372164
M00023	1117.40033068
M00022	888.532389541
M00021	1092.6570676
M00020	491.706653443
M00027	7.43454982258
M00026	532.140036141
M00025	328.942418351
M00024	284.796937905
M00117	0
M00116	0
M00115	22.1712152339
M00114	0
M00298	46.5523543694
M00299	689.120103314
M00294	0
M00295	0
M00296	0.0387380499756
M00297	0
M00290	0
M00291	0
M00292	0
M00118	49.6060356287
M00058	0
M00059	0.174184499418
M00056	0
M00057	0.576011347099
M00055	0
M00052	990.512838786
M00053	898.954589127
M00050	1178.86935297
M00051	281.244389541
M00203	0
M00202	0.442372947483
M00201	2.55268933507
M00200	0.408133395197
M00207	527.462039282
M00206	0
M00205	0.629039920212
M00204	0
M00209	785.241423104
M00208	297.15647198
M00169	95.1104207087
