PID	Abundance
M00276	99.1093380301
M00277	35.4262612041
M00274	1.01954041511
M00275	11.8899645493
M00272	0.104194745322
M00273	156.447618091
M00270	13.9317555505
M00271	20.0138150733
M00377	0
M00376	0
M00375	0
M00374	0
M00373	0
M00372	0
M00278	0
M00279	9.40661222476
M00012	9.47031556042
M00013	0
M00010	214.363796574
M00011	295.071632428
M00016	319.006911972
M00017	183.598485985
M00014	0
M00015	320.897633124
M00153	152.938368018
M00152	0
M00018	351.67849981
M00150	37.1593420657
M00157	648.20409666
M00156	280.642944908
M00155	0
M00154	0
M00128	0.430490292689
M00129	0
M00126	120.623535888
M00127	165.090954263
M00124	15.5561155893
M00125	585.814694542
M00122	13.746784885
M00123	399.352308672
M00120	373.450476805
M00121	187.007335661
M00089	0
M00088	0
M00081	0.402960012248
M00080	0
M00083	496.565202071
M00082	0.0530410027975
M00085	0
M00087	0.723985288487
M00086	437.592582825
M00333	0
M00332	0
M00331	0
M00330	0
M00336	285.040352559
M00335	0
M00334	0.443497644434
M00339	0
M00338	17.4487783937
M00238	405.808082155
M00239	239.292262273
M00232	0.0174046380418
M00233	6.32093163066
M00230	0.0190492234808
M00231	0
M00236	322.181521868
M00237	50.4296092971
M00234	4.67589103119
M00235	0
M00346	0
M00347	0
M00344	22.9426282533
M00345	0
M00342	0
M00343	0
M00340	0
M00341	0
M00348	3.1249110627
M00349	3.72844226002
M00162	0
M00163	0
M00289	2.8263091579e-05
M00161	0
M00166	0
M00167	0
M00164	648.20409666
M00165	0
M00283	33.7410470945
M00282	9.26678082906
M00281	9.73434107764
M00280	5.7084944326
M00287	0
M00286	0
M00285	0
M00284	0
M00049	486.485460197
M00048	534.872454266
M00045	175.538018552
M00044	0
M00047	0
M00046	0.465619165627
M00040	0.00514706131926
M00043	5.3776386721e-13
M00042	0
M00265	45.521045144
M00264	0
M00308	0
M00266	19.6874756294
M00261	0
M00260	0
M00263	9.07198959907e-05
M00262	0
M00302	0
M00303	0.840774242483
M00300	300.348874926
M00301	0
M00306	0.00258078955064
M00268	27.0298204118
M00304	0
M00305	0.0174106342082
M00160	0
M00288	0
M00168	250.282334175
M00001	544.796374775
M00003	493.239647099
