PID	Abundance
ko00564	162.687382776
ko00680	103.726603335
ko00562	53.29118299
ko00563	0.461600767453
ko00561	90.5974473063
ko00440	30.1068824303
ko00250	377.896218427
ko04062	0.00377438119619
ko00565	0.648444419046
ko04145	0.446558674374
ko04940	0.0535275833333
ko00010	247.381627825
ko04650	0.676875432139
ko03450	0.223628616584
ko00760	319.294929892
ko00920	159.536056299
ko04144	0.545514362259
ko00310	46.9994019966
ko04146	15.8975973614
ko00600	3.85616961719
ko04140	0.302994663663
ko04141	5.04015878841
ko04142	1.1618317544
ko00604	3.16099857143e-05
ko04260	0.0862729134076
ko03040	3.69911984605
ko04711	0.166118472582
ko02060	76.5770418385
ko04712	0.39172805141
ko00513	0.128200590757
ko04970	0.0694591218292
ko00511	31.0668430834
ko00510	14.0125583241
ko05110	33.4673322844
ko04974	5.81100972417
ko00860	127.774318304
ko00450	229.594157545
ko00910	141.530905849
ko04075	0.0105334921003
ko00300	292.177413753
ko00195	0.182341150117
ko00260	239.886264156
ko00190	167.71542751
ko03440	383.030524586
ko00750	276.021407639
ko00592	0.0459679017359
ko00361	4.3382776179
ko04666	0.0202267821523
ko00062	0.102093900425
ko00061	375.654420239
ko04662	0.0264826789006
ko03070	235.568302777
ko04060	0.0914339250709
ko03060	423.719016724
ko04730	0.00563688116267
ko02030	46.3853191105
ko00380	57.9677730636
ko00500	126.033413414
ko05120	21.1244009142
ko00590	69.1377886828
ko05322	0.318132384626
ko04964	0.201857483278
ko04962	0.825265997809
ko00625	86.7186518369
ko00624	46.7236399696
ko00627	33.2131661475
ko00626	102.244276196
ko00620	259.841716972
ko00623	1.55602485772
ko00622	0.02514108
ko00270	236.24737721
ko04380	0.0572107136564
ko00940	0.127148851132
ko00941	0.153344785456
ko01053	1.74522817021
ko00100	0.271187835733
ko00945	7.11492e-05
ko01056	0.321877781938
ko00071	69.0796918629
ko00740	236.163254515
ko04360	0.165642576032
ko00534	0.0945090154405
ko05211	0.02578532
ko00522	0.00884818415633
ko04912	0.00317617167653
ko04910	0.520524120206
ko00531	4.15841193499
ko05130	0.306104113342
ko05131	0.00269657419355
ko00360	58.8919357114
ko00633	5.48666596545
ko04111	0.0601054971122
ko04110	0.394791912159
ko00533	0.0620894480767
ko04115	0.112924767396
ko04114	0.0403213849512
ko00532	0.0267326781465
ko00430	186.232507723
ko02010	117.436240422
ko00130	150.349653579
ko04330	0.918129640749
ko00903	51.2439895892
ko04112	268.491746194
ko00040	71.2623882277
ko00730	388.883016467
ko00362	29.8391966246
ko01040	51.0583592863
ko00311	3.45004597115
ko03018	184.173631041
ko04512	0.285141536197
ko00281	0.262907057034
ko04510	0.308641575086
ko03013	8.10724467124
ko03010	576.641426743
ko05200	0.108552880087
ko00601	0.198871910036
ko03015	1.15479464836
ko00312	0.15012725
ko05020	0.188907712966
ko05143	0.462162924947
ko00520	210.084899233
ko00521	405.238964781
ko05146	0.00289491118836
ko05145	0.0796646331374
ko00052	111.314688104
ko00053	32.9064718227
ko00051	166.58902193
ko00400	248.887011484
ko00402	0.00644652385262
ko00350	115.478292413
ko00480	181.631952134
ko00640	142.622430051
ko00720	286.241631726
ko00960	1.21570237258
ko02020	51.8895083411
ko00603	0.727479861589
ko03008	22.6458899649
ko00290	446.746673991
ko04614	1.07630701874
ko04610	0.0640047370898
ko04340	0.30617551959
ko03410	241.821257663
ko04976	0.0631222992345
ko05010	0.0795579050701
ko05012	0.0700936201878
ko00630	102.120381847
ko00410	93.3858356315
ko05016	0.0560357711006
ko05150	4.90195790642
ko00791	7.15339785383
ko00790	305.580292249
ko00020	261.446092861
ko00710	0.129871305656
ko04710	0.332823515286
ko00340	249.714042562
ko00785	235.774286967
ko04130	0.470203298372
ko00550	500.699800445
ko00650	140.547502169
ko03030	294.644916409
ko04742	0.169208932455
ko04740	0.0497290502356
ko03320	0.043857
ko04745	0.0670225171254
ko00253	0.00490541535341
ko04530	0.316352079466
ko00514	0.189139465242
ko04612	1.63793864351e-05
ko04621	0.759643347526
ko04620	0.281334036104
ko04623	0.155934713636
ko04622	0.698216955784
ko04270	0.0465009342566
ko04626	24.7069790992
ko00512	0.010850618748
ko00830	0.48878931227
ko00780	367.951654853
ko00970	509.528919106
ko00030	325.467346484
ko00230	227.502375651
ko04122	202.080043231
ko04120	25.5325122838
ko00540	475.073033793
ko05111	2.02634700178
ko03022	0.935618349725
ko00660	305.322328192
ko03020	166.459063086
ko04630	0.0405668372528
ko04350	0.109545610761
ko00140	2.20326233333
ko00983	2.32830631127
ko05410	0.000686485041995
ko00330	149.930658092
ko04080	0.126454091047
ko04514	0.184007340203
ko00908	152.925846592
ko04930	0.034642625
ko04320	0.768476452785
ko03430	405.002637411
ko00906	12.3183038999
ko00900	346.605746516
ko04520	0.135042848364
ko02040	17.0887325595
ko00471	665.219039391
ko00473	394.318822253
ko05014	0.325936856475
ko04950	0.427672912858
ko00280	57.438185126
ko04810	1.13087862468
ko04210	1.5039227766
ko00240	301.92676316
ko04012	0.156841629243
ko04013	0.0397779353291
ko04010	0.276063734669
ko04011	1.02094452306
ko01055	734.712983013
ko04113	0.0654962436795
ko04640	0.0964431282051
ko04310	0.497183251358
ko03420	180.348314379
ko00770	370.96328929
ko00670	422.064693885
ko04920	0.160272030079
ko05160	0.00868778378378
ko03050	0.907372318173
ko00930	2.1608301929
ko04722	0.022986909396
